Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
85989,2021-05-29,14:39:15.3,42.64 N,1.04 E,12,-0.9,Ml,Pallars Sobirà,Local,ICGC,85989
85988,2021-05-29,09:23:06.1,42.56 N,1.01 E,10,-0.7,Ml,Pallars Sobirà,Local,ICGC,85988
85987,2021-05-29,08:47:25.1,42.58 N,1.02 E,3,-0.8,Ml,Pallars Sobirà,Local,ICGC,85987
85986,2021-05-29,07:03:15.0,42.58 N,1.02 E,8,-0.4,Ml,Pallars Sobirà,Local,ICGC,85986
85985,2021-05-29,06:49:39.0,42.59 N,1.03 E,5,0.1,Ml,Pallars Sobirà,Local,ICGC,85985
85984,2021-05-29,06:43:20.0,42.57 N,1.02 E,11,-0.6,Ml,Pallars Sobirà,Local,ICGC,85984
85983,2021-05-29,05:57:12.4,42.60 N,1.02 E,9,-0.7,Ml,Pallars Sobirà,Local,ICGC,85983
85981,2021-05-29,05:46:12.6,42.59 N,1.02 E,3,-0.9,Ml,Pallars Sobirà,Local,ICGC,85981
85980,2021-05-29,05:45:24.8,42.61 N,1.01 E,0,-0.6,Ml,Pallars Sobirà,Local,ICGC,85980
85979,2021-05-29,05:25:24.3,42.57 N,1.01 E,0,-0.7,Ml,Pallars Sobirà,Local,ICGC,85979
85978,2021-05-29,04:46:17.7,42.59 N,1.01 E,8,-0.4,Ml,Pallars Sobirà,Local,ICGC,85978
85977,2021-05-29,04:25:36.4,42.60 N,1.03 E,12,-0.4,Ml,Pallars Sobirà,Local,ICGC,85977
85976,2021-05-29,04:19:50.9,42.59 N,1.03 E,12,-0.7,Ml,Pallars Sobirà,Local,ICGC,85976
85951,2021-05-29,00:56:06.4,42.87 N,0.49 E,10,0.4,Ml,Haute-Garonne,Local,ICGC,85951
85975,2021-05-29,00:32:09.1,42.48 N,1.22 E,15,-0.6,Ml,Pallars Sobirà,Local,ICGC,85975
85974,2021-05-28,23:01:27.0,41.76 N,2.89 E,0,-0.1,Ml,Selva,Local,ICGC,85974
85973,2021-05-28,11:19:55.4,42.88 N,0.22 E,8,-0.1,Ml,Hautes-Pyrénées,Local,ICGC,85973
85948,2021-05-28,04:23:37.5,42.37 N,3.18 E,0,1.2,Ml,Costa Alt Empordà,Local,ICGC,85948
85942,2021-05-26,20:55:14.0,42.35 N,2.01 E,2,0.1,Ml,Cerdanya,Local,ICGC,85942
85941,2021-05-26,20:36:10.9,42.43 N,2.12 E,8,-0.3,Ml,Pyrénées-Orientales,Local,ICGC,85941
85933,2021-05-26,16:51:31.9,42.48 N,2.04 E,9,1.5,Ml,Pyrénées-Orientales,Local,ICGC,85933
85938,2021-05-26,16:50:19.4,42.47 N,2.02 E,10,0.2,Ml,Pyrénées-Orientales,Local,ICGC,85938
85932,2021-05-26,02:21:39.2,42.49 N,1.04 E,5,-0.6,Ml,Pallars Sobirà,Local,ICGC,85932
85931,2021-05-26,00:10:45.5,42.38 N,1.82 E,0,0.0,Ml,Cerdanya,Local,ICGC,85931
85925,2021-05-25,04:14:11.0,42.57 N,0.90 E,3,-0.3,Ml,Alta Ribagorça,Local,ICGC,85925
85898,2021-05-24,08:47:28.1,42.89 N,0.28 E,7,1.3,Ml,Hautes-Pyrénées,Local,ICGC,85898
85916,2021-05-24,07:22:59.1,42.69 N,2.03 E,11,-0.3,Ml,Ariège,Local,ICGC,85916
85915,2021-05-24,02:41:06.3,41.13 N,0.98 E,0,0.7,Ml,Baix Camp,Local,ICGC,85915
85927,2021-05-23,18:47:32.9,42.07 N,2.56 E,1,0.1,Ml,Garrotxa,Local,ICGC,85927
85913,2021-05-23,03:54:20.6,42.37 N,1.30 E,0,-1.0,Ml,Alt Urgell,Local,ICGC,85913
85912,2021-05-23,03:48:02.6,42.38 N,1.29 E,5,-0.8,Ml,Alt Urgell,Local,ICGC,85912
85911,2021-05-23,03:40:18.2,42.37 N,1.30 E,0,-1.2,Ml,Alt Urgell,Local,ICGC,85911
85910,2021-05-23,03:40:09.7,42.36 N,1.29 E,0,-1.0,Ml,Alt Urgell,Local,ICGC,85910
85929,2021-05-23,03:40:00.9,42.39 N,1.32 E,0,-0.8,Ml,Alt Urgell,Local,ICGC,85929
85909,2021-05-23,03:39:56.5,42.35 N,1.27 E,17,-1.0,Ml,Alt Urgell,Local,ICGC,85909
85908,2021-05-23,02:44:19.6,42.35 N,1.29 E,12,-0.8,Ml,Alt Urgell,Local,ICGC,85908
85928,2021-05-22,03:44:24.9,42.17 N,2.38 E,17,-0.0,Ml,Garrotxa,Local,ICGC,85928
85907,2021-05-22,03:44:23.4,42.17 N,2.39 E,16,0.4,Ml,Garrotxa,Local,ICGC,85907
85882,2021-05-21,11:16:41.7,41.84 N,1.28 E,1,1.0,Ml,Segarra,Local,ICGC,85882
85877,2021-05-20,17:52:57.8,42.36 N,2.04 E,3,0.7,Ml,Pyrénées-Orientales,Local,ICGC,85877
85874,2021-05-20,01:50:59.2,42.33 N,1.39 E,1,-0.7,Ml,Alt Urgell,Local,ICGC,85874
85870,2021-05-18,22:24:43.0,42.47 N,1.81 E,12,-0.4,Ml,Cerdanya,Local,ICGC,85870
85865,2021-05-17,23:34:23.3,42.05 N,2.58 E,1,0.2,Ml,Garrotxa,Local,ICGC,85865
85862,2021-05-16,20:01:43.6,42.53 N,2.52 E,4,0.1,Ml,Pyrénées-Orientales,Local,ICGC,85862
85852,2021-05-15,06:59:56.1,41.21 N,1.95 E,0,0.9,Ml,Costa Garraf,Local,ICGC,85852
85860,2021-05-15,06:17:37.2,41.86 N,2.65 E,6,-0.2,Ml,Selva,Local,ICGC,85860
85837,2021-05-14,04:11:34.5,42.90 N,0.18 E,3,0.7,Ml,Hautes-Pyrénées,Local,ICGC,85837
85829,2021-05-13,04:44:09.2,42.34 N,1.28 E,8,-0.7,Ml,Alt Urgell,Local,ICGC,85829
85818,2021-05-11,20:30:33.8,41.18 N,2.15 E,8,0.9,Ml,Costa Baix Llobregat,Local,ICGC,85818
85812,2021-05-11,17:22:01.1,42.40 N,2.30 E,7,1.0,Ml,Ripollès,Local,ICGC,85812
85810,2021-05-11,05:55:13.4,42.54 N,0.99 E,10,1.4,Ml,Pallars Jussà,Local,ICGC,85810
85809,2021-05-11,03:27:16.8,41.26 N,1.59 E,5,1.2,Ml,Alt Penedès,Local,ICGC,85809
85808,2021-05-11,03:15:36.7,41.84 N,2.66 E,3,1.0,Ml,Selva,Local,ICGC,85808
85804,2021-05-10,19:12:36.5,42.97 N,2.31 E,5,1.7,Ml,Aude,Local,ICGC,85804
85801,2021-05-09,18:06:11.9,41.86 N,2.76 E,10,0.2,Ml,Selva,Local,ICGC,85801
85800,2021-05-09,10:41:13.2,42.35 N,1.26 E,2,-0.4,Ml,Alt Urgell,Local,ICGC,85800
85799,2021-05-09,10:18:17.6,42.65 N,1.24 E,13,0.1,Ml,Pallars Sobirà,Local,ICGC,85799
85797,2021-05-08,02:22:40.1,42.36 N,2.40 E,0,-0.2,Ml,Ripollès,Local,ICGC,85797
85796,2021-05-08,00:59:33.2,42.54 N,1.04 E,1,-0.2,Ml,Pallars Sobirà,Local,ICGC,85796
85795,2021-05-08,00:17:08.6,41.22 N,1.67 E,22,0.4,Ml,Garraf,Local,ICGC,85795
85787,2021-05-07,23:57:01.8,41.23 N,1.58 E,6,1.4,Ml,Baix Penedès,Local,ICGC,85787
85794,2021-05-07,21:36:44.7,42.48 N,1.02 E,7,-0.7,Ml,Pallars Jussà,Local,ICGC,85794
85783,2021-05-06,03:21:26.9,42.29 N,1.36 E,2,-0.4,Ml,Alt Urgell,Local,ICGC,85783
85777,2021-05-05,17:10:04.5,42.70 N,0.85 E,1,1.1,Ml,Val d'Aran,Local,ICGC,85777
85781,2021-05-05,13:03:41.3,42.71 N,1.08 E,7,0.3,Ml,Pallars Sobirà,Local,ICGC,85781
85772,2021-05-04,05:01:55.8,42.39 N,2.08 E,5,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,85772
85767,2021-05-03,21:55:46.1,41.78 N,2.75 E,10,0.3,Ml,Selva,Local,ICGC,85767
85756,2021-05-03,21:10:19.0,42.07 N,0.22 E,11,1.0,Ml,Huesca,Local,ICGC,85756
85766,2021-05-03,20:53:35.3,41.75 N,2.77 E,6,0.1,Ml,Selva,Local,ICGC,85766
85765,2021-05-03,20:07:00.7,42.76 N,1.95 E,7,0.0,Ml,Aude,Local,ICGC,85765
85754,2021-05-03,16:33:52.9,42.35 N,1.32 E,1,0.7,Ml,Alt Urgell,Local,ICGC,85754
85764,2021-05-03,12:54:07.0,42.35 N,1.06 E,1,-0.3,Ml,Pallars Sobirà,Local,ICGC,85764
85741,2021-05-03,05:25:14.1,41.79 N,2.74 E,4,1.4,Ml,Selva,Local,ICGC,85741
85762,2021-05-03,03:32:11.4,42.67 N,0.92 E,8,-0.5,Ml,Val d'Aran,Local,ICGC,85762
85761,2021-05-03,01:35:29.6,42.47 N,1.25 E,13,-0.0,Ml,Pallars Sobirà,Local,ICGC,85761
85750,2021-05-02,21:33:57.5,42.55 N,0.89 E,1,-0.5,Ml,Alta Ribagorça,Local,ICGC,85750
85749,2021-05-02,21:33:22.4,42.54 N,0.92 E,8,-0.6,Ml,Alta Ribagorça,Local,ICGC,85749
85748,2021-05-02,08:36:06.0,42.34 N,1.33 E,8,-0.1,Ml,Alt Urgell,Local,ICGC,85748
85747,2021-05-02,01:00:20.7,42.07 N,0.91 E,5,0.4,Ml,Pallars Jussà,Local,ICGC,85747
85746,2021-05-01,12:09:14.1,42.58 N,0.73 E,4,0.3,Ml,Huesca,Local,ICGC,85746
85745,2021-05-01,11:37:42.0,42.32 N,1.37 E,10,-0.6,Ml,Alt Urgell,Local,ICGC,85745
85743,2021-04-30,20:23:44.0,42.83 N,0.14 E,3,0.3,Ml,Hautes-Pyrénées,Local,ICGC,85743
85742,2021-04-30,15:29:11.7,42.32 N,1.21 E,15,-0.6,Ml,Alt Urgell,Local,ICGC,85742
85731,2021-04-30,04:10:52.2,42.41 N,2.30 E,7,0.5,Ml,Ripollès,Local,ICGC,85731
85725,2021-04-29,02:30:38.4,41.86 N,2.65 E,5,-0.4,Ml,Selva,Local,ICGC,85725
85721,2021-04-28,04:09:57.3,41.76 N,2.93 E,3,0.2,Ml,Gironès,Local,ICGC,85721
85711,2021-04-27,02:19:18.0,42.78 N,0.47 E,6,0.5,Ml,Haute-Garonne,Local,ICGC,85711
85706,2021-04-26,19:03:25.0,41.76 N,2.88 E,0,0.7,Ml,Selva,Local,ICGC,85706
85705,2021-04-25,23:51:39.4,42.36 N,2.33 E,4,-0.8,Ml,Ripollès,Local,ICGC,85705
85704,2021-04-25,13:08:34.9,41.55 N,2.58 E,4,0.4,Ml,Costa Maresme,Local,ICGC,85704
85703,2021-04-25,10:51:30.5,42.34 N,1.92 E,7,-0.0,Ml,Cerdanya,Local,ICGC,85703
85702,2021-04-25,01:06:07.6,42.68 N,0.13 E,0,1.6,Ml,Huesca,Local,ICGC,85702
85681,2021-04-25,01:05:09.6,42.68 N,0.13 E,1,3.0,Ml,Huesca,Local,ICGC,85681
85699,2021-04-24,17:37:23.8,42.66 N,1.06 E,6,-0.0,Ml,Pallars Sobirà,Local,ICGC,85699
85698,2021-04-24,10:57:02.7,42.58 N,0.91 E,9,-0.4,Ml,Alta Ribagorça,Local,ICGC,85698
85695,2021-04-24,08:26:50.1,41.84 N,2.77 E,7,0.4,Ml,Selva,Local,ICGC,85695
85679,2021-04-24,07:28:59.1,41.85 N,2.75 E,2,1.0,Ml,Selva,Local,ICGC,85679
85694,2021-04-24,04:07:22.6,42.46 N,1.32 E,4,-0.9,Ml,Pallars Sobirà,Local,ICGC,85694
85693,2021-04-23,22:46:06.2,42.52 N,0.99 E,1,-0.2,Ml,Pallars Jussà,Local,ICGC,85693
85692,2021-04-23,20:17:23.6,42.28 N,2.13 E,0,-0.2,Ml,Ripollès,Local,ICGC,85692
85672,2021-04-23,11:10:53.0,41.78 N,2.79 E,5,0.7,Ml,Selva,Local,ICGC,85672
85671,2021-04-23,11:06:16.2,41.79 N,2.79 E,4,1.2,Ml,Selva,Local,ICGC,85671
85665,2021-04-22,22:09:17.6,42.37 N,1.77 E,5,0.4,Ml,Cerdanya,Local,ICGC,85665
85670,2021-04-22,01:09:16.6,41.84 N,2.76 E,3,0.2,Ml,Selva,Local,ICGC,85670
85662,2021-04-21,19:20:42.0,42.66 N,0.53 E,10,-0.1,Ml,Huesca,Local,ICGC,85662
85659,2021-04-21,17:23:37.6,42.37 N,1.77 E,2,0.7,Ml,Cerdanya,Local,ICGC,85659
85655,2021-04-20,23:52:43.5,41.88 N,2.64 E,7,-0.2,Ml,Selva,Local,ICGC,85655
85650,2021-04-20,13:20:10.3,42.49 N,2.43 E,9,0.7,Ml,Pyrénées-Orientales,Local,ICGC,85650
85646,2021-04-20,04:26:38.4,42.06 N,2.55 E,4,-0.0,Ml,Garrotxa,Local,ICGC,85646
85640,2021-04-19,04:02:12.2,42.65 N,1.39 E,4,-0.2,Ml,Pallars Sobirà,Local,ICGC,85640
85638,2021-04-18,23:21:09.8,41.96 N,2.14 E,18,0.3,Ml,Osona,Local,ICGC,85638
85636,2021-04-18,16:26:56.7,42.38 N,1.42 E,12,-0.4,Ml,Alt Urgell,Local,ICGC,85636
85632,2021-04-17,03:15:46.6,42.08 N,0.93 E,0,0.3,Ml,Pallars Jussà,Local,ICGC,85632
85631,2021-04-16,16:26:59.5,42.79 N,2.01 E,12,0.5,Ml,Aude,Local,ICGC,85631
85630,2021-04-16,11:54:49.9,42.43 N,1.20 E,7,-0.2,Ml,Pallars Sobirà,Local,ICGC,85630
85628,2021-04-16,05:05:40.4,42.52 N,1.44 E,3,1.3,Ml,Alt Urgell,Local,ICGC,85628
85629,2021-04-15,18:38:19.1,42.88 N,1.43 E,0,0.4,Ml,Ariège,Local,ICGC,85629
85623,2021-04-15,07:30:39.3,42.52 N,1.85 E,6,0.9,Ml,Pyrénées-Orientales,Local,ICGC,85623
85622,2021-04-14,19:04:14.4,42.73 N,2.07 E,7,0.2,Ml,Ariège,Local,ICGC,85622
85615,2021-04-14,02:47:08.7,42.52 N,2.01 E,2,0.3,Ml,Pyrénées-Orientales,Local,ICGC,85615
85614,2021-04-13,23:45:44.6,42.61 N,1.57 E,13,-0.7,Ml,Andorra,Local,ICGC,85614
85612,2021-04-13,21:40:35.9,42.17 N,2.46 E,13,0.5,Ml,Garrotxa,Local,ICGC,85612
85613,2021-04-13,21:11:10.4,41.09 N,1.86 E,5,0.7,Ml,Costa Garraf,Local,ICGC,85613
85611,2021-04-13,17:47:17.6,42.24 N,2.01 E,5,0.4,Ml,Berguedà,Local,ICGC,85611
85607,2021-04-13,03:12:09.3,42.37 N,2.05 E,5,0.1,Ml,Pyrénées-Orientales,Local,ICGC,85607
85602,2021-04-12,03:20:34.9,42.75 N,0.83 E,15,-0.5,Ml,Val d'Aran,Local,ICGC,85602
85601,2021-04-10,14:19:31.3,42.88 N,0.18 E,1,0.7,Ml,Hautes-Pyrénées,Local,ICGC,85601
85599,2021-04-10,13:52:57.6,42.79 N,1.58 E,5,-0.1,Ml,Ariège,Local,ICGC,85599
85598,2021-04-10,13:52:04.4,42.79 N,1.64 E,7,0.2,Ml,Ariège,Local,ICGC,85598
85600,2021-04-10,13:26:15.6,40.40 N,0.27 E,3,0.3,Ml,Castelló,Local,ICGC,85600
85597,2021-04-10,05:30:47.4,42.62 N,1.39 E,3,-0.3,Ml,Pallars Sobirà,Local,ICGC,85597
85594,2021-04-09,18:58:21.1,42.57 N,0.92 E,7,-0.1,Ml,Alta Ribagorça,Local,ICGC,85594
85593,2021-04-09,03:57:10.6,42.77 N,1.74 E,12,0.2,Ml,Ariège,Local,ICGC,85593
85571,2021-04-07,11:49:04.5,42.97 N,0.14 E,9,1.1,Ml,Hautes-Pyrénées,Local,ICGC,85571
85570,2021-04-05,22:00:46.9,42.31 N,1.61 E,3,-0.1,Ml,Alt Urgell,Local,ICGC,85570
85504,2021-04-05,19:45:12.3,42.97 N,3.09 E,20,2.4,Ml,Costa Aude,Local,ICGC,85504
85503,2021-04-05,19:41:33.7,42.99 N,3.07 E,7,1.7,Ml,Costa Aude,Local,ICGC,85503
85564,2021-04-05,00:04:54.1,42.75 N,1.74 E,3,0.5,Ml,Ariège,Local,ICGC,85564
85557,2021-04-04,13:24:20.3,41.85 N,2.65 E,5,0.2,Ml,Selva,Local,ICGC,85557
85493,2021-04-04,12:17:56.4,42.98 N,3.07 E,5,1.3,Ml,Costa Aude,Local,ICGC,85493
85541,2021-04-04,06:51:55.7,42.54 N,0.98 E,5,-0.0,Ml,Pallars Jussà,Local,ICGC,85541
85547,2021-04-03,22:39:05.2,42.31 N,1.60 E,7,-0.1,Ml,Alt Urgell,Local,ICGC,85547
85482,2021-04-03,15:31:34.0,42.34 N,1.62 E,10,0.8,Ml,Alt Urgell,Local,ICGC,85482
85477,2021-04-03,14:49:36.9,42.33 N,1.62 E,9,1.2,Ml,Alt Urgell,Local,ICGC,85477
85475,2021-04-03,14:17:19.1,42.33 N,1.62 E,9,1.2,Ml,Alt Urgell,Local,ICGC,85475
85543,2021-04-03,14:04:16.9,42.29 N,1.65 E,3,-0.2,Ml,Alt Urgell,Local,ICGC,85543
85471,2021-04-03,13:34:16.8,42.32 N,1.61 E,8,1.2,Ml,Alt Urgell,Local,ICGC,85471
85542,2021-04-03,13:11:31.0,42.31 N,1.62 E,3,0.1,Ml,Alt Urgell,Local,ICGC,85542
85540,2021-04-03,12:57:52.6,42.30 N,1.63 E,2,0.2,Ml,Alt Urgell,Local,ICGC,85540
85539,2021-04-03,12:40:56.5,42.32 N,1.62 E,3,0.1,Ml,Alt Urgell,Local,ICGC,85539
85538,2021-04-03,12:39:32.7,42.32 N,1.62 E,5,0.5,Ml,Alt Urgell,Local,ICGC,85538
85470,2021-04-03,12:36:10.5,42.32 N,1.62 E,5,0.6,Ml,Alt Urgell,Local,ICGC,85470
85537,2021-04-03,12:32:40.2,42.29 N,1.61 E,7,0.4,Ml,Alt Urgell,Local,ICGC,85537
85536,2021-04-03,12:32:21.2,42.29 N,1.59 E,12,0.2,Ml,Alt Urgell,Local,ICGC,85536
85535,2021-04-03,12:30:58.6,42.34 N,1.58 E,16,-0.1,Ml,Alt Urgell,Local,ICGC,85535
85533,2021-04-03,12:29:42.3,42.30 N,1.62 E,1,0.5,Ml,Alt Urgell,Local,ICGC,85533
85532,2021-04-03,12:29:26.2,42.33 N,1.61 E,5,0.3,Ml,Alt Urgell,Local,ICGC,85532
85531,2021-04-03,12:10:08.8,42.33 N,1.70 E,1,-0.2,Ml,Cerdanya,Local,ICGC,85531
85469,2021-04-03,12:01:07.3,42.31 N,1.61 E,4,1.1,Ml,Alt Urgell,Local,ICGC,85469
85528,2021-04-03,11:22:32.2,42.32 N,1.58 E,6,0.4,Ml,Alt Urgell,Local,ICGC,85528
85527,2021-04-03,11:21:18.1,42.33 N,1.64 E,5,0.1,Ml,Alt Urgell,Local,ICGC,85527
85468,2021-04-03,11:01:03.4,42.31 N,1.62 E,4,1.4,Ml,Alt Urgell,Local,ICGC,85468
85525,2021-04-03,11:00:35.6,42.32 N,1.61 E,5,0.5,Ml,Alt Urgell,Local,ICGC,85525
85553,2021-04-03,10:59:31.1,42.32 N,1.62 E,6,0.2,Ml,Alt Urgell,Local,ICGC,85553
85467,2021-04-03,10:57:33.6,42.31 N,1.61 E,5,2.0,Ml,Alt Urgell,Local,ICGC,85467
85524,2021-04-03,10:57:12.3,42.32 N,1.62 E,5,0.7,Ml,Alt Urgell,Local,ICGC,85524
85523,2021-04-03,10:56:51.0,42.34 N,1.60 E,13,0.2,Ml,Alt Urgell,Local,ICGC,85523
85521,2021-04-03,10:52:51.9,42.32 N,1.61 E,5,0.3,Ml,Alt Urgell,Local,ICGC,85521
85520,2021-04-03,10:29:30.8,42.31 N,1.61 E,4,0.8,Ml,Alt Urgell,Local,ICGC,85520
85552,2021-04-03,10:26:15.6,42.42 N,1.67 E,2,-0.3,Ml,Cerdanya,Local,ICGC,85552
85551,2021-04-03,10:25:30.4,42.32 N,1.60 E,5,0.6,Ml,Alt Urgell,Local,ICGC,85551
85466,2021-04-03,10:21:32.4,42.31 N,1.60 E,5,1.0,Ml,Alt Urgell,Local,ICGC,85466
85465,2021-04-03,10:17:33.1,42.31 N,1.61 E,4,2.8,Ml,Alt Urgell,Local,ICGC,85465
85519,2021-04-03,10:13:42.4,42.34 N,1.53 E,16,-0.0,Ml,Alt Urgell,Local,ICGC,85519
85518,2021-04-03,10:12:43.6,42.32 N,1.61 E,4,0.4,Ml,Alt Urgell,Local,ICGC,85518
85517,2021-04-03,10:07:40.6,42.27 N,1.63 E,1,0.1,Ml,Alt Urgell,Local,ICGC,85517
85464,2021-04-03,09:45:05.0,42.31 N,1.61 E,5,1.3,Ml,Alt Urgell,Local,ICGC,85464
85550,2021-04-03,09:39:31.3,42.30 N,1.61 E,4,0.4,Ml,Alt Urgell,Local,ICGC,85550
85549,2021-04-03,09:36:05.1,42.32 N,1.61 E,4,0.4,Ml,Alt Urgell,Local,ICGC,85549
85548,2021-04-03,09:35:21.2,42.30 N,1.59 E,4,0.5,Ml,Alt Urgell,Local,ICGC,85548
85463,2021-04-03,09:32:22.1,42.31 N,1.61 E,5,3.1,Ml,Alt Urgell,Local,ICGC,85463
85516,2021-04-03,08:38:43.3,42.76 N,0.32 E,8,0.0,Ml,Hautes-Pyrénées,Local,ICGC,85516
85515,2021-04-03,05:27:56.2,41.83 N,2.77 E,7,-0.2,Ml,Selva,Local,ICGC,85515
85512,2021-04-03,01:40:10.3,42.27 N,2.39 E,13,-0.8,Ml,Garrotxa,Local,ICGC,85512
85511,2021-04-03,01:11:22.6,42.27 N,2.37 E,0,-0.6,Ml,Ripollès,Local,ICGC,85511
85510,2021-04-03,00:44:46.0,42.26 N,2.40 E,7,-0.5,Ml,Garrotxa,Local,ICGC,85510
85509,2021-04-03,00:42:20.7,42.26 N,2.40 E,5,-0.7,Ml,Garrotxa,Local,ICGC,85509
85508,2021-04-03,00:32:44.9,42.27 N,2.40 E,2,-0.5,Ml,Garrotxa,Local,ICGC,85508
85485,2021-04-02,12:25:06.4,42.26 N,2.40 E,5,-0.1,Ml,Garrotxa,Local,ICGC,85485
85484,2021-04-02,12:22:28.6,42.27 N,2.39 E,7,0.0,Ml,Garrotxa,Local,ICGC,85484
85483,2021-04-02,12:21:51.5,42.25 N,2.41 E,5,-0.3,Ml,Garrotxa,Local,ICGC,85483
85452,2021-04-02,11:56:06.0,42.27 N,2.40 E,0,0.5,Ml,Garrotxa,Local,ICGC,85452
85480,2021-04-02,11:38:39.9,42.25 N,2.41 E,0,0.2,Ml,Garrotxa,Local,ICGC,85480
85478,2021-04-02,11:24:50.5,42.26 N,2.40 E,2,0.1,Ml,Garrotxa,Local,ICGC,85478
85451,2021-04-02,11:20:59.4,42.26 N,2.40 E,0,0.8,Ml,Garrotxa,Local,ICGC,85451
85449,2021-04-02,10:09:18.7,42.51 N,1.05 E,4,0.6,Ml,Pallars Sobirà,Local,ICGC,85449
85446,2021-04-01,18:54:13.8,42.15 N,2.71 E,10,2.0,Ml,Pla de l'Estany,Local,ICGC,85446
85426,2021-03-31,10:46:16.9,41.84 N,2.77 E,8,2.7,Ml,Selva,Local,ICGC,85426
85438,2021-03-31,04:27:17.3,41.85 N,2.76 E,7,0.2,Ml,Selva,Local,ICGC,85438
85429,2021-03-30,22:37:46.6,41.87 N,2.76 E,9,0.3,Ml,Selva,Local,ICGC,85429
85430,2021-03-30,21:18:25.7,41.85 N,2.77 E,9,0.5,Ml,Selva,Local,ICGC,85430
85424,2021-03-30,16:42:21.6,42.57 N,0.90 E,2,-0.6,Ml,Alta Ribagorça,Local,ICGC,85424
85427,2021-03-30,12:41:56.4,41.85 N,2.78 E,16,0.3,Ml,Selva,Local,ICGC,85427
85428,2021-03-30,09:56:03.1,41.84 N,2.78 E,7,0.4,Ml,Selva,Local,ICGC,85428
85423,2021-03-30,07:09:16.7,42.58 N,1.41 E,14,-0.7,Ml,Pallars Sobirà,Local,ICGC,85423
85417,2021-03-29,21:42:05.1,42.52 N,1.44 E,5,1.4,Ml,Alt Urgell,Local,ICGC,85417
85416,2021-03-29,19:12:07.4,42.15 N,2.70 E,11,1.4,Ml,Pla de l'Estany,Local,ICGC,85416
85411,2021-03-28,22:11:11.6,42.95 N,0.19 E,7,0.5,Ml,Hautes-Pyrénées,Local,ICGC,85411
85409,2021-03-28,01:58:01.1,42.81 N,0.80 E,4,-0.7,Ml,Val d'Aran,Local,ICGC,85409
85408,2021-03-28,00:42:43.0,42.34 N,2.00 E,8,-0.3,Ml,Ripollès,Local,ICGC,85408
85402,2021-03-27,00:13:59.4,42.95 N,0.21 E,2,0.3,Ml,Hautes-Pyrénées,Local,ICGC,85402
85383,2021-03-25,19:40:09.8,42.49 N,1.09 E,12,1.0,Ml,Pallars Sobirà,Local,ICGC,85383
85378,2021-03-25,04:38:30.7,42.36 N,0.79 E,6,0.2,Ml,Pallars Jussà,Local,ICGC,85378
85376,2021-03-24,09:13:11.6,42.57 N,1.04 E,13,0.4,Ml,Pallars Sobirà,Local,ICGC,85376
85375,2021-03-24,01:18:38.9,42.61 N,0.95 E,11,-0.7,Ml,Val d'Aran,Local,ICGC,85375
85367,2021-03-23,17:15:41.7,41.86 N,2.76 E,9,0.1,Ml,Selva,Local,ICGC,85367
85366,2021-03-23,08:00:26.1,42.74 N,1.65 E,2,0.6,Ml,Ariège,Local,ICGC,85366
85364,2021-03-23,03:02:11.9,42.54 N,0.83 E,11,0.1,Ml,Alta Ribagorça,Local,ICGC,85364
85370,2021-03-21,23:37:10.2,42.33 N,2.36 E,4,-0.2,Ml,Ripollès,Local,ICGC,85370
85363,2021-03-21,10:55:42.8,42.74 N,0.58 E,0,0.2,Ml,Haute-Garonne,Local,ICGC,85363
85354,2021-03-21,03:22:57.4,40.95 N,0.75 E,4,0.7,Ml,Ribera d'Ebre,Local,ICGC,85354
85353,2021-03-21,00:27:58.3,42.35 N,1.90 E,4,-0.2,Ml,Cerdanya,Local,ICGC,85353
85357,2021-03-20,06:26:57.4,42.21 N,1.39 E,0,0.3,Ml,Alt Urgell,Local,ICGC,85357
85361,2021-03-20,04:37:42.3,42.25 N,1.36 E,2,-0.3,Ml,Alt Urgell,Local,ICGC,85361
85356,2021-03-20,01:33:21.1,42.26 N,1.34 E,0,0.7,Ml,Alt Urgell,Local,ICGC,85356
85343,2021-03-19,21:54:23.3,42.26 N,2.35 E,17,-0.2,Ml,Ripollès,Local,ICGC,85343
85341,2021-03-18,02:37:23.4,42.92 N,0.21 E,0,0.5,Ml,Hautes-Pyrénées,Local,ICGC,85341
85303,2021-03-16,06:09:34.6,42.52 N,1.14 E,4,0.8,Ml,Pallars Sobirà,Local,ICGC,85303
85302,2021-03-16,04:35:32.4,42.28 N,1.55 E,1,1.2,Ml,Alt Urgell,Local,ICGC,85302
85331,2021-03-16,02:47:55.6,42.76 N,1.98 E,9,0.2,Ml,Aude,Local,ICGC,85331
85330,2021-03-15,03:56:54.9,42.37 N,1.91 E,10,-0.3,Ml,Cerdanya,Local,ICGC,85330
85326,2021-03-14,01:47:09.0,41.64 N,2.56 E,0,0.1,Ml,Maresme,Local,ICGC,85326
85319,2021-03-13,21:58:40.4,41.64 N,2.59 E,0,0.5,Ml,Maresme,Local,ICGC,85319
85318,2021-03-13,19:12:20.0,41.79 N,2.86 E,8,0.1,Ml,Selva,Local,ICGC,85318
85309,2021-03-13,10:44:41.3,42.52 N,0.87 E,0,-0.8,Ml,Alta Ribagorça,Local,ICGC,85309
