Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
35599,2012-05-06,11:47:56.5,42.43 N,1.01 E,3,0.1,Ml,Pallars Jussà,Local,IGC,35599
35783,2012-05-06,04:44:11.6,41.84 N,2.77 E,8,-0.6,Ml,Selva,Local,ICGC,35783
35598,2012-05-06,04:06:28.0,41.83 N,2.78 E,10,0.8,Ml,Selva,Local,IGC,35598
35586,2012-05-05,21:35:13.6,42.24 N,1.71 E,10,1.3,Ml,Berguedà,Local,IGC,35586
35573,2012-05-05,19:14:54.7,41.54 N,2.58 E,5,1.5,Ml,Costa Maresme,Local,IGC,35573
35956,2012-05-05,05:43:13.2,42.59 N,1.28 E,10,-0.3,Ml,Pallars Sobirà,Local,ICGC,35956
35768,2012-05-05,05:12:08.5,41.85 N,2.76 E,7,1.0,Ml,Selva,Local,ICGC,35768
35935,2012-05-04,18:09:43.3,41.81 N,2.78 E,5,0.3,Ml,Selva,Local,ICGC,35935
35933,2012-05-04,03:00:43.7,41.32 N,1.90 E,8,1.8,Ml,Baix Llobregat,Local,IGC,35933
35932,2012-05-04,01:14:41.7,42.36 N,1.34 E,3,-0.6,Ml,Alt Urgell,Local,ICGC,35932
35931,2012-05-04,00:30:09.0,41.83 N,2.78 E,10,0.4,Ml,Selva,Local,IGC,35931
35917,2012-05-03,23:28:46.2,41.83 N,2.78 E,11,0.3,Ml,Selva,Local,IGC,35917
35766,2012-05-03,05:15:50.1,42.58 N,0.98 E,10,-0.3,Ml,Pallars Sobirà,Local,IGC,35766
35571,2012-05-02,08:57:56.6,41.83 N,2.78 E,11,0.3,Ml,Selva,Local,IGC,35571
35570,2012-05-02,04:28:58.8,41.82 N,2.79 E,11,0.5,Ml,Selva,Local,IGC,35570
35545,2012-05-02,00:41:28.7,42.98 N,0.21 E,4,1.4,Ml,Hautes-Pyrénées,Local,IGC,35545
35568,2012-05-01,16:41:46.4,41.83 N,2.79 E,11,0.2,Ml,Selva,Local,IGC,35568
35557,2012-05-01,16:17:56.7,42.60 N,0.87 E,12,-0.3,Ml,Alta Ribagorça,Local,IGC,35557
35556,2012-05-01,09:49:46.6,41.93 N,2.80 E,12,0.4,Ml,Gironès,Local,IGC,35556
35555,2012-05-01,06:48:15.2,42.54 N,1.01 E,1,0.2,Ml,Pallars Sobirà,Local,IGC,35555
35540,2012-05-01,03:04:00.6,41.69 N,2.57 E,12,0.7,Ml,Vallès Oriental,Local,IGC,35540
35539,2012-05-01,01:56:41.3,41.82 N,2.79 E,12,-0.2,Ml,Selva,Local,IGC,35539
35538,2012-04-30,17:22:51.0,41.83 N,2.79 E,11,0.4,Ml,Selva,Local,IGC,35538
35741,2012-04-30,17:09:05.5,41.83 N,2.79 E,10,1.5,Ml,Selva,Local,IGC,35741
35740,2012-04-30,16:56:24.9,41.83 N,2.78 E,10,0.2,Ml,Selva,Local,IGC,35740
35739,2012-04-30,14:28:58.3,41.83 N,2.79 E,11,0.6,Ml,Selva,Local,IGC,35739
35738,2012-04-30,14:19:35.7,41.83 N,2.78 E,10,0.2,Ml,Selva,Local,IGC,35738
35912,2012-04-30,14:17:55.7,41.83 N,2.79 E,11,0.2,Ml,Selva,Local,IGC,35912
35736,2012-04-30,13:55:54.0,41.83 N,2.78 E,10,0.3,Ml,Selva,Local,IGC,35736
35723,2012-04-30,04:48:23.1,42.36 N,1.24 E,6,0.8,Ml,Alt Urgell,Local,ICGC,35723
35722,2012-04-30,01:37:43.0,42.34 N,1.40 E,0,-0.3,Ml,Alt Urgell,Local,ICGC,35722
35706,2012-04-29,08:03:12.0,42.72 N,0.41 E,9,0.5,Ml,Hautes-Pyrénées,Local,IGC,35706
35537,2012-04-29,04:19:39.4,41.83 N,2.78 E,10,0.3,Ml,Selva,Local,ICGC,35537
35694,2012-04-28,21:22:17.5,42.32 N,2.14 E,3,0.3,Ml,Ripollès,Local,ICGC,35694
35693,2012-04-28,19:36:26.8,41.83 N,2.79 E,12,0.4,Ml,Selva,Local,IGC,35693
35692,2012-04-28,16:32:10.0,41.83 N,2.78 E,11,0.8,Ml,Selva,Local,IGC,35692
35688,2012-04-28,15:50:56.8,41.83 N,2.78 E,11,0.8,Ml,Selva,Local,IGC,35688
35669,2012-04-28,15:37:45.4,41.84 N,2.77 E,8,0.6,Ml,Selva,Local,IGC,35669
35686,2012-04-28,15:28:18.0,41.84 N,2.77 E,7,0.6,Ml,Selva,Local,IGC,35686
35655,2012-04-28,15:24:45.6,41.84 N,2.78 E,10,2.5,Ml,Selva,Local,IGC,35655
35667,2012-04-27,10:51:30.6,42.41 N,1.02 E,7,-0.4,Ml,Pallars Jussà,Local,ICGC,35667
35690,2012-04-27,04:20:22.3,41.80 N,2.81 E,11,0.3,Ml,Selva,Local,IGC,35690
35665,2012-04-27,02:52:30.7,42.58 N,0.85 E,5,0.1,Ml,Alta Ribagorça,Local,IGC,35665
35519,2012-04-26,18:21:05.3,41.57 N,2.60 E,7,0.7,Ml,Costa Maresme,Local,IGC,35519
35891,2012-04-24,11:48:00.4,42.32 N,2.14 E,3,0.5,Ml,Ripollès,Local,IGC,35891
35513,2012-04-23,20:39:18.3,42.32 N,2.24 E,8,-0.3,Ml,Ripollès,Local,IGC,35513
35494,2012-04-23,19:51:41.3,42.60 N,0.86 E,7,0.8,Ml,Alta Ribagorça,Local,IGC,35494
35512,2012-04-23,16:24:56.2,42.60 N,0.87 E,8,-0.3,Ml,Alta Ribagorça,Local,IGC,35512
35514,2012-04-23,08:11:38.4,42.59 N,0.87 E,9,-0.2,Ml,Alta Ribagorça,Local,IGC,35514
35522,2012-04-23,06:17:48.1,42.60 N,0.85 E,10,2.1,Ml,Alta Ribagorça,Local,IGC,35522
35455,2012-04-22,22:04:23.9,42.60 N,0.85 E,4,2.3,Ml,Alta Ribagorça,Local,IGC,35455
35493,2012-04-22,13:38:31.0,41.81 N,2.81 E,11,0.2,Ml,Selva,Local,IGC,35493
35492,2012-04-22,01:22:20.4,42.59 N,0.90 E,10,-0.3,Ml,Alta Ribagorça,Local,IGC,35492
35491,2012-04-22,01:05:39.8,42.55 N,1.00 E,5,-0.1,Ml,Pallars Sobirà,Local,IGC,35491
35471,2012-04-21,19:27:58.0,42.60 N,0.87 E,10,0.6,Ml,Alta Ribagorça,Local,IGC,35471
35523,2012-04-21,12:58:25.0,42.60 N,0.86 E,10,-0.2,Ml,Alta Ribagorça,Local,IGC,35523
35470,2012-04-21,05:35:04.8,42.34 N,2.16 E,0,0.2,Ml,Ripollès,Local,IGC,35470
35469,2012-04-20,23:24:25.5,42.59 N,0.87 E,8,-0.1,Ml,Alta Ribagorça,Local,IGC,35469
35456,2012-04-20,20:03:16.0,42.32 N,2.15 E,3,0.6,Ml,Ripollès,Local,IGC,35456
35454,2012-04-20,00:06:40.8,42.13 N,2.64 E,13,0.3,Ml,Garrotxa,Local,IGC,35454
35434,2012-04-19,20:17:35.1,42.59 N,0.87 E,13,-0.3,Ml,Alta Ribagorça,Local,IGC,35434
35869,2012-04-19,17:02:41.9,42.60 N,0.85 E,10,2.6,Ml,Alta Ribagorça,Local,IGC,35869
35650,2012-04-18,03:09:59.8,42.73 N,2.55 E,6,0.8,Ml,Pyrénées-Orientales,Local,IGC,35650
35648,2012-04-17,18:57:57.4,42.59 N,0.89 E,8,0.2,Ml,Alta Ribagorça,Local,IGC,35648
35948,2012-04-16,17:24:31.5,42.11 N,2.68 E,7,0.2,Ml,Pla de l'Estany,Local,IGC,35948
35943,2012-04-15,05:57:02.7,42.29 N,1.23 E,2,0.5,Ml,Alt Urgell,Local,ICGC,35943
35941,2012-04-14,04:49:57.4,41.57 N,2.62 E,7,0.9,Ml,Costa Maresme,Local,ICGC,35941
35431,2012-04-14,02:19:23.1,41.11 N,0.15 E,10,1.2,Ml,Zaragoza,Local,IGC,35431
35925,2012-04-13,12:21:34.9,41.58 N,2.65 E,4,0.9,Ml,Costa Maresme,Local,IGC,35925
35924,2012-04-13,04:07:45.9,41.25 N,2.04 E,8,1.0,Ml,Costa Baix Llobregat,Local,ICGC,35924
35903,2012-04-12,04:48:47.4,41.58 N,2.61 E,5,0.8,Ml,Costa Maresme,Local,ICGC,35903
35902,2012-04-12,04:48:06.8,41.58 N,2.61 E,5,0.7,Ml,Costa Maresme,Local,ICGC,35902
35403,2012-04-12,04:46:39.7,41.58 N,2.60 E,8,2.1,Ml,Costa Maresme,Local,IGC,35403
35900,2012-04-11,22:15:41.5,41.59 N,2.60 E,6,0.3,Ml,Costa Maresme,Local,IGC,35900
35417,2012-04-11,21:28:47.8,41.57 N,2.61 E,5,0.7,Ml,Costa Maresme,Local,ICGC,35417
35416,2012-04-11,21:27:21.8,41.57 N,2.61 E,8,0.8,Ml,Costa Maresme,Local,IGC,35416
35385,2012-04-11,21:17:14.8,41.58 N,2.60 E,4,2.9,Ml,Costa Maresme,Local,IGC,35385
35415,2012-04-11,04:53:40.3,42.78 N,2.55 E,5,0.8,Ml,Pyrénées-Orientales,Local,ICGC,35415
35875,2012-04-10,21:49:40.1,42.75 N,0.93 E,5,-0.2,Ml,Val d'Aran,Local,IGC,35875
35632,2012-04-09,14:53:42.5,42.76 N,0.85 E,15,0.4,Ml,Val d'Aran,Local,IGC,35632
35846,2012-04-09,12:29:39.8,42.33 N,2.16 E,3,1.2,Ml,Ripollès,Local,IGC,35846
35821,2012-04-08,23:13:34.3,40.31 N,0.90 E,5,1.4,Ml,Mar Mediterrània,Local,ICGC,35821
35819,2012-04-08,15:19:36.4,40.30 N,0.84 E,4,1.8,Ml,Mar Mediterrània,Local,ICGC,35819
35802,2012-04-08,11:58:44.4,40.38 N,0.75 E,26,3.2,Ml,Mar Mediterrània,Local,ICGC,35802
35801,2012-04-08,01:59:08.4,42.98 N,0.14 E,5,1.1,Ml,Hautes-Pyrénées,Local,ICGC,35801
35496,2012-04-07,14:38:37.4,42.36 N,1.66 E,5,1.7,Ml,Cerdanya,Local,IGC,35496
35495,2012-04-07,12:39:15.3,42.79 N,2.57 E,5,1.2,Ml,Pyrénées-Orientales,Local,IGC,35495
35480,2012-04-07,10:44:22.7,41.82 N,2.79 E,12,0.6,Ml,Selva,Local,IGC,35480
35776,2012-04-07,04:17:30.8,42.34 N,2.17 E,2,-0.1,Ml,Ripollès,Local,IGC,35776
35765,2012-04-07,01:26:03.9,41.83 N,2.78 E,10,0.3,Ml,Selva,Local,IGC,35765
35764,2012-04-07,01:14:18.1,41.83 N,2.78 E,10,0.5,Ml,Selva,Local,IGC,35764
35781,2012-04-07,01:02:10.5,41.84 N,2.77 E,7,0.9,Ml,Selva,Local,IGC,35781
35762,2012-04-06,18:15:54.0,41.84 N,2.78 E,10,0.5,Ml,Selva,Local,IGC,35762
35735,2012-04-06,16:15:04.5,42.95 N,0.37 E,11,1.9,Ml,Hautes-Pyrénées,Local,ICGC,35735
35761,2012-04-06,15:49:00.1,41.83 N,2.78 E,10,0.4,Ml,Selva,Local,IGC,35761
35734,2012-04-06,15:42:08.7,41.84 N,2.78 E,9,1.6,Ml,Selva,Local,IGC,35734
35478,2012-04-06,13:14:13.6,42.33 N,2.15 E,2,0.0,Ml,Ripollès,Local,IGC,35478
35721,2012-04-06,08:03:48.6,41.83 N,2.78 E,11,0.4,Ml,Selva,Local,IGC,35721
35720,2012-04-06,07:16:47.2,41.87 N,2.75 E,5,-0.3,Ml,Selva,Local,ICGC,35720
35477,2012-04-06,07:10:12.7,41.78 N,2.79 E,3,-0.2,Ml,Selva,Local,ICGC,35477
35852,2012-04-04,23:06:29.2,42.53 N,1.42 E,6,2.1,Ml,Alt Urgell,Local,IGC,35852
35868,2012-04-04,14:17:13.7,41.84 N,2.67 E,16,0.6,Ml,Selva,Local,IGC,35868
35866,2012-04-04,04:42:11.8,42.58 N,0.90 E,9,0.2,Ml,Alta Ribagorça,Local,IGC,35866
35473,2012-04-03,02:13:26.5,42.56 N,0.86 E,12,-0.3,Ml,Alta Ribagorça,Local,ICGC,35473
35716,2012-04-02,16:57:36.5,42.38 N,1.85 E,6,-0.0,Ml,Cerdanya,Local,ICGC,35716
35714,2012-04-02,16:51:37.3,42.40 N,1.91 E,7,0.1,Ml,Cerdanya,Local,IGC,35714
35854,2012-04-02,00:53:25.2,41.85 N,2.77 E,10,-0.0,Ml,Selva,Local,ICGC,35854
35851,2012-04-01,02:46:37.2,42.35 N,1.26 E,1,-0.1,Ml,Alt Urgell,Local,ICGC,35851
35462,2012-03-30,10:52:29.6,41.98 N,2.58 E,4,1.5,Ml,Selva,Local,IGC,35462
35809,2012-03-29,10:37:29.9,42.75 N,2.22 E,0,0.5,Ml,Aude,Local,IGC,35809
35827,2012-03-29,06:50:34.8,40.78 N,0.00 E,4,1.0,Ml,Teruel,Local,ICGC,35827
35459,2012-03-28,09:40:46.7,42.45 N,2.12 E,13,0.3,Ml,Pyrénées-Orientales,Local,IGC,35459
35808,2012-03-28,02:08:28.8,42.42 N,1.89 E,8,0.4,Ml,Cerdanya,Local,IGC,35808
35795,2012-03-27,12:23:21.7,42.98 N,0.23 E,17,0.8,Ml,Hautes-Pyrénées,Local,IGC,35795
35628,2012-03-25,20:54:49.6,42.69 N,0.71 E,11,-0.2,Ml,Val d'Aran,Local,IGC,35628
35793,2012-03-25,07:41:56.3,41.77 N,2.69 E,19,0.4,Ml,Selva,Local,IGC,35793
35792,2012-03-25,05:36:40.8,41.77 N,2.77 E,11,0.4,Ml,Selva,Local,IGC,35792
35611,2012-03-24,16:02:23.7,42.59 N,0.90 E,8,0.6,Ml,Alta Ribagorça,Local,IGC,35611
35607,2012-03-24,02:38:30.1,42.64 N,0.97 E,4,-0.4,Ml,Pallars Sobirà,Local,IGC,35607
35606,2012-03-24,02:32:15.2,42.63 N,0.97 E,8,0.1,Ml,Pallars Sobirà,Local,IGC,35606
35597,2012-03-23,15:27:32.0,42.29 N,2.33 E,10,0.8,Ml,Ripollès,Local,IGC,35597
35594,2012-03-22,21:53:49.1,41.82 N,2.88 E,12,0.1,Ml,Gironès,Local,IGC,35594
35788,2012-03-22,03:52:23.1,42.31 N,2.14 E,6,0.4,Ml,Ripollès,Local,IGC,35788
35554,2012-03-19,18:28:41.6,41.87 N,2.85 E,11,1.1,Ml,Gironès,Local,IGC,35554
35564,2012-03-19,18:28:18.0,41.88 N,2.84 E,10,0.6,Ml,Gironès,Local,IGC,35564
35553,2012-03-19,16:14:06.5,42.45 N,1.72 E,8,0.7,Ml,Cerdanya,Local,IGC,35553
35552,2012-03-19,01:20:44.0,41.91 N,2.80 E,6,0.3,Ml,Selva,Local,IGC,35552
35535,2012-03-18,19:11:20.9,41.87 N,2.86 E,12,0.6,Ml,Gironès,Local,IGC,35535
35746,2012-03-18,19:07:28.1,41.86 N,2.86 E,12,1.1,Ml,Gironès,Local,IGC,35746
35534,2012-03-18,10:09:14.5,42.59 N,1.03 E,8,-0.0,Ml,Pallars Sobirà,Local,IGC,35534
35769,2012-03-18,03:07:10.2,42.65 N,0.74 E,11,0.8,Ml,Val d'Aran,Local,IGC,35769
35581,2012-03-18,00:23:09.5,42.68 N,0.68 E,11,1.3,Ml,Val d'Aran,Local,ICGC,35581
35567,2012-03-18,00:22:32.7,42.67 N,0.68 E,11,1.3,Ml,Val d'Aran,Local,IGC,35567
35533,2012-03-17,22:09:50.3,41.87 N,2.85 E,11,0.8,Ml,Gironès,Local,IGC,35533
35566,2012-03-17,04:53:15.2,41.58 N,2.60 E,7,0.3,Ml,Costa Maresme,Local,ICGC,35566
35565,2012-03-17,01:22:59.1,41.58 N,2.61 E,4,0.4,Ml,Costa Maresme,Local,IGC,35565
35770,2012-03-16,12:42:15.2,41.58 N,2.61 E,6,1.7,Ml,Costa Maresme,Local,IGC,35770
35509,2012-03-15,22:24:03.2,42.24 N,1.73 E,10,0.3,Ml,Berguedà,Local,ICGC,35509
35506,2012-03-15,04:17:23.3,41.81 N,3.04 E,11,0.4,Ml,Baix Empordà,Local,IGC,35506
35466,2012-03-13,15:50:01.2,42.79 N,0.55 E,12,0.8,Ml,Haute-Garonne,Local,IGC,35466
35728,2012-03-13,15:07:50.2,42.79 N,0.47 E,4,1.3,Ml,Haute-Garonne,Local,IGC,35728
35450,2012-03-11,13:42:29.3,41.58 N,2.60 E,6,0.7,Ml,Costa Maresme,Local,IGC,35450
35725,2012-03-11,01:16:22.6,42.38 N,1.78 E,16,0.0,Ml,Cerdanya,Local,ICGC,35725
35447,2012-03-11,01:00:14.4,42.36 N,1.78 E,13,-0.1,Ml,Cerdanya,Local,IGC,35447
35446,2012-03-10,23:35:14.2,42.37 N,1.76 E,5,0.1,Ml,Cerdanya,Local,ICGC,35446
34741,2012-03-10,17:19:47.3,42.37 N,1.94 E,8,0.4,Ml,Cerdanya,Local,IGC,34741
34740,2012-03-10,16:51:09.6,42.38 N,1.93 E,7,2.3,Ml,Cerdanya,Local,IGC,34740
34739,2012-03-10,02:20:13.3,42.55 N,0.97 E,11,-0.3,Ml,Pallars Jussà,Local,ICGC,34739
35036,2012-03-09,21:42:29.8,42.99 N,0.19 E,5,1.1,Ml,Hautes-Pyrénées,Local,IGC,35036
35035,2012-03-09,21:10:49.6,42.38 N,1.77 E,10,0.1,Ml,Cerdanya,Local,ICGC,35035
34728,2012-03-09,03:54:03.5,41.58 N,2.61 E,5,0.7,Ml,Costa Maresme,Local,IGC,34728
34727,2012-03-09,01:53:55.5,42.40 N,2.03 E,6,0.2,Ml,Pyrénées-Orientales,Local,IGC,34727
35034,2012-03-09,01:34:05.8,42.38 N,1.77 E,7,0.8,Ml,Cerdanya,Local,IGC,35034
35453,2012-03-08,08:03:13.7,42.37 N,1.77 E,3,0.8,Ml,Cerdanya,Local,IGC,35453
34725,2012-03-08,05:08:24.3,42.38 N,1.78 E,8,0.3,Ml,Cerdanya,Local,IGC,34725
35032,2012-03-07,23:29:21.3,40.84 N,1.59 E,20,1.4,Ml,Mar Mediterrània,Local,IGC,35032
34707,2012-03-07,23:26:21.7,40.95 N,1.59 E,9,1.2,Ml,Mar Mediterrània,Local,IGC,34707
34705,2012-03-07,15:54:35.1,42.32 N,1.80 E,12,0.4,Ml,Cerdanya,Local,IGC,34705
34704,2012-03-07,15:44:29.8,42.37 N,1.77 E,5,0.4,Ml,Cerdanya,Local,IGC,34704
35031,2012-03-07,14:29:26.5,42.37 N,1.77 E,5,0.6,Ml,Cerdanya,Local,IGC,35031
34691,2012-03-07,05:40:32.6,42.37 N,1.77 E,8,1.0,Ml,Cerdanya,Local,IGC,34691
34690,2012-03-07,05:29:51.2,42.37 N,1.78 E,8,0.7,Ml,Cerdanya,Local,IGC,34690
34972,2012-03-07,01:49:43.7,42.36 N,1.77 E,3,-0.0,Ml,Cerdanya,Local,IGC,34972
34971,2012-03-07,00:52:38.3,42.36 N,1.78 E,9,0.1,Ml,Cerdanya,Local,ICGC,34971
35029,2012-03-06,22:44:28.5,42.37 N,1.77 E,11,0.2,Ml,Cerdanya,Local,IGC,35029
34970,2012-03-06,20:21:16.9,42.44 N,1.16 E,12,-0.2,Ml,Pallars Sobirà,Local,ICGC,34970
34956,2012-03-06,18:22:31.2,42.38 N,1.77 E,7,0.3,Ml,Cerdanya,Local,IGC,34956
34955,2012-03-06,10:25:13.4,42.36 N,1.30 E,1,0.3,Ml,Alt Urgell,Local,IGC,34955
34953,2012-03-06,03:28:20.5,42.36 N,1.91 E,5,0.0,Ml,Cerdanya,Local,IGC,34953
35027,2012-03-05,09:12:36.0,42.56 N,2.06 E,10,1.1,Ml,Pyrénées-Orientales,Local,IGC,35027
34939,2012-03-05,07:33:12.5,42.37 N,1.76 E,7,1.6,Ml,Cerdanya,Local,IGC,34939
34921,2012-03-04,06:49:02.4,42.35 N,1.74 E,1,-0.1,Ml,Cerdanya,Local,ICGC,34921
34920,2012-03-03,15:44:52.4,42.62 N,0.85 E,6,0.1,Ml,Val d'Aran,Local,IGC,34920
34903,2012-03-03,10:15:42.5,42.92 N,0.06 E,5,1.1,Ml,Hautes-Pyrénées,Local,IGC,34903
34881,2012-03-01,20:57:22.2,42.38 N,1.77 E,7,-0.2,Ml,Cerdanya,Local,IGC,34881
35023,2012-03-01,01:43:33.8,42.43 N,1.73 E,9,-0.3,Ml,Cerdanya,Local,ICGC,35023
34879,2012-03-01,01:27:06.5,42.37 N,1.77 E,7,0.1,Ml,Cerdanya,Local,IGC,34879
34878,2012-03-01,00:18:55.1,42.29 N,1.92 E,5,0.2,Ml,Berguedà,Local,IGC,34878
34877,2012-02-29,23:02:18.0,42.47 N,1.32 E,10,-0.3,Ml,Pallars Sobirà,Local,IGC,34877
35022,2012-02-29,17:35:42.3,42.33 N,0.81 E,5,0.7,Ml,Alta Ribagorça,Local,IGC,35022
35020,2012-02-28,20:30:03.6,42.36 N,2.08 E,8,0.3,Ml,Ripollès,Local,IGC,35020
34834,2012-02-27,22:38:20.8,42.38 N,1.77 E,4,0.9,Ml,Cerdanya,Local,IGC,34834
34832,2012-02-27,05:20:00.4,41.84 N,3.49 E,0,0.9,Ml,Mar Mediterrània,Local,IGC,34832
34817,2012-02-26,02:09:29.3,42.38 N,1.77 E,7,0.6,Ml,Cerdanya,Local,IGC,34817
35019,2012-02-25,22:57:02.9,42.37 N,1.77 E,7,1.2,Ml,Cerdanya,Local,ICGC,35019
34816,2012-02-25,01:22:21.7,42.54 N,0.99 E,4,0.7,Ml,Pallars Jussà,Local,IGC,34816
34801,2012-02-22,02:31:52.1,42.37 N,1.77 E,8,0.3,Ml,Cerdanya,Local,IGC,34801
34756,2012-02-19,20:36:17.6,41.58 N,2.61 E,5,1.5,Ml,Costa Maresme,Local,IGC,34756
34784,2012-02-19,17:44:04.2,42.38 N,1.78 E,11,-0.1,Ml,Cerdanya,Local,ICGC,34784
35017,2012-02-19,14:50:52.3,41.60 N,1.72 E,11,2.0,Ml,Anoia,Local,IGC,35017
34782,2012-02-19,02:05:43.2,42.38 N,1.76 E,12,0.1,Ml,Cerdanya,Local,ICGC,34782
35014,2012-02-19,01:43:00.5,41.58 N,2.61 E,6,0.7,Ml,Costa Maresme,Local,IGC,35014
35013,2012-02-19,00:30:39.5,42.37 N,1.76 E,5,1.2,Ml,Cerdanya,Local,IGC,35013
34755,2012-02-19,00:00:42.5,42.38 N,1.77 E,5,1.2,Ml,Cerdanya,Local,IGC,34755
35012,2012-02-18,23:52:26.8,41.58 N,2.62 E,6,0.3,Ml,Costa Maresme,Local,IGC,35012
34738,2012-02-18,23:36:03.5,40.78 N,1.11 E,20,2.1,Ml,Mar Mediterrània,Local,IGC,34738
34737,2012-02-18,19:14:35.1,41.58 N,2.61 E,2,0.9,Ml,Costa Maresme,Local,IGC,34737
35010,2012-02-18,17:42:31.5,41.57 N,2.61 E,5,2.1,Ml,Costa Maresme,Local,ICGC,35010
34736,2012-02-18,17:40:14.8,41.57 N,2.60 E,6,1.5,Ml,Costa Maresme,Local,IGC,34736
35011,2012-02-18,17:36:59.8,41.58 N,2.60 E,5,2.1,Ml,Costa Maresme,Local,IGC,35011
34723,2012-02-18,12:55:05.0,42.35 N,1.06 E,4,-0.2,Ml,Pallars Sobirà,Local,ICGC,34723
34722,2012-02-18,10:36:18.5,42.34 N,1.78 E,10,-0.2,Ml,Cerdanya,Local,ICGC,34722
35009,2012-02-18,08:15:33.0,42.52 N,1.99 E,10,0.4,Ml,Pyrénées-Orientales,Local,IGC,35009
34720,2012-02-18,03:52:38.2,41.58 N,2.61 E,5,0.6,Ml,Costa Maresme,Local,ICGC,34720
34719,2012-02-18,02:03:40.4,42.33 N,1.78 E,2,-0.1,Ml,Cerdanya,Local,ICGC,34719
35008,2012-02-18,01:32:50.4,41.59 N,2.62 E,5,0.5,Ml,Costa Maresme,Local,ICGC,35008
35007,2012-02-17,07:36:48.6,42.42 N,2.27 E,1,1.0,Ml,Ripollès,Local,IGC,35007
35004,2012-02-16,20:23:04.2,41.58 N,2.61 E,7,1.8,Ml,Costa Maresme,Local,IGC,35004
34689,2012-02-16,03:24:01.6,42.38 N,1.76 E,5,1.1,Ml,Cerdanya,Local,IGC,34689
34688,2012-02-15,16:00:24.1,41.73 N,2.83 E,11,0.7,Ml,Selva,Local,IGC,34688
34687,2012-02-15,11:32:57.0,42.52 N,1.02 E,7,0.0,Ml,Pallars Jussà,Local,IGC,34687
35002,2012-02-15,07:15:39.5,42.59 N,0.89 E,10,0.7,Ml,Alta Ribagorça,Local,IGC,35002
34686,2012-02-15,04:09:43.6,42.97 N,0.21 E,5,1.0,Ml,Hautes-Pyrénées,Local,IGC,34686
34685,2012-02-15,03:57:13.9,42.35 N,1.77 E,5,0.2,Ml,Cerdanya,Local,ICGC,34685
34684,2012-02-14,19:37:31.4,42.23 N,2.42 E,5,0.4,Ml,Garrotxa,Local,IGC,34684
34969,2012-02-14,14:49:51.8,42.37 N,1.77 E,9,0.3,Ml,Cerdanya,Local,IGC,34969
34968,2012-02-14,11:00:11.4,42.36 N,1.76 E,4,0.5,Ml,Cerdanya,Local,IGC,34968
34967,2012-02-14,01:07:40.2,42.59 N,0.89 E,10,0.3,Ml,Alta Ribagorça,Local,IGC,34967
34965,2012-02-13,18:57:05.5,42.46 N,2.08 E,9,0.6,Ml,Pyrénées-Orientales,Local,IGC,34965
34951,2012-02-13,05:54:03.4,42.38 N,1.77 E,8,1.3,Ml,Cerdanya,Local,IGC,34951
34937,2012-02-11,18:01:33.3,42.38 N,1.76 E,8,0.7,Ml,Cerdanya,Local,IGC,34937
34997,2012-02-11,17:55:50.3,42.38 N,1.77 E,7,0.8,Ml,Cerdanya,Local,IGC,34997
34996,2012-02-11,16:23:10.0,42.38 N,1.76 E,7,0.9,Ml,Cerdanya,Local,IGC,34996
34936,2012-02-11,13:31:12.5,42.37 N,1.77 E,8,1.4,Ml,Cerdanya,Local,IGC,34936
34935,2012-02-11,11:55:29.3,42.37 N,1.77 E,8,0.7,Ml,Cerdanya,Local,IGC,34935
35364,2012-02-11,05:59:00.7,42.38 N,1.77 E,7,0.9,Ml,Cerdanya,Local,IGC,35364
34919,2012-02-11,01:20:51.2,42.37 N,1.77 E,5,2.1,Ml,Cerdanya,Local,IGC,34919
34896,2012-02-10,23:15:24.7,42.37 N,1.77 E,4,1.1,Ml,Cerdanya,Local,IGC,34896
34895,2012-02-10,21:03:33.8,42.38 N,1.76 E,11,0.6,Ml,Cerdanya,Local,ICGC,34895
34894,2012-02-10,18:22:39.0,42.40 N,1.76 E,16,0.3,Ml,Cerdanya,Local,ICGC,34894
34893,2012-02-10,18:13:14.9,42.37 N,1.77 E,4,0.7,Ml,Cerdanya,Local,IGC,34893
35363,2012-02-10,16:31:52.6,42.37 N,1.77 E,5,2.7,Ml,Cerdanya,Local,IGC,35363
35362,2012-02-10,15:51:55.7,42.37 N,1.77 E,5,2.6,Ml,Cerdanya,Local,IGC,35362
34853,2012-02-10,15:46:22.4,42.37 N,1.77 E,6,1.6,Ml,Cerdanya,Local,IGC,34853
34850,2012-02-08,05:43:10.8,42.26 N,3.20 E,4,0.9,Ml,Alt Empordà,Local,IGC,34850
34848,2012-02-08,05:40:59.1,42.27 N,3.21 E,4,2.4,Ml,Alt Empordà,Local,IGC,34848
35341,2012-02-07,19:02:40.0,42.31 N,1.06 E,11,-0.1,Ml,Pallars Sobirà,Local,ICGC,35341
34830,2012-02-05,18:10:11.0,41.58 N,2.60 E,5,1.4,Ml,Costa Maresme,Local,IGC,34830
34829,2012-02-05,16:24:25.0,42.30 N,2.27 E,11,0.4,Ml,Ripollès,Local,IGC,34829
34828,2012-02-05,00:28:45.6,42.73 N,0.83 E,11,0.7,Ml,Val d'Aran,Local,IGC,34828
34814,2012-02-04,20:11:45.1,42.43 N,1.46 E,8,0.4,Ml,Alt Urgell,Local,IGC,34814
