Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
63227,2017-06-16,18:59:02.5,41.83 N,2.66 E,9,0.3,Ml,Selva,Local,ICGC,63227
63215,2017-06-16,17:32:50.9,42.60 N,2.11 E,9,1.4,Ml,Pyrénées-Orientales,Local,ICGC,63215
63208,2017-06-15,21:29:44.4,42.87 N,1.75 E,0,-0.1,Ml,Ariège,Local,ICGC,63208
63203,2017-06-15,19:00:13.0,42.59 N,2.10 E,10,1.0,Ml,Pyrénées-Orientales,Local,ICGC,63203
63207,2017-06-15,02:44:04.7,41.77 N,2.97 E,3,0.4,Ml,Baix Empordà,Local,ICGC,63207
63206,2017-06-15,01:34:09.4,41.88 N,2.65 E,6,-0.0,Ml,Selva,Local,ICGC,63206
63071,2017-06-14,17:30:50.4,41.97 N,2.58 E,7,-0.0,Ml,Selva,Local,ICGC,63071
63002,2017-06-14,01:39:13.5,41.83 N,2.65 E,9,-0.0,Ml,Selva,Local,ICGC,63002
62681,2017-06-13,11:44:59.1,41.90 N,2.63 E,1,0.3,Ml,Selva,Local,ICGC,62681
62622,2017-06-13,05:07:03.8,41.76 N,2.98 E,6,0.6,Ml,Baix Empordà,Local,ICGC,62622
62630,2017-06-13,00:52:35.5,42.58 N,2.12 E,10,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,62630
62625,2017-06-12,23:50:55.0,42.53 N,2.13 E,10,-0.4,Ml,Pyrénées-Orientales,Local,ICGC,62625
62624,2017-06-12,23:22:50.2,42.61 N,2.11 E,15,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,62624
62621,2017-06-12,22:39:21.6,42.60 N,2.11 E,10,1.9,Ml,Pyrénées-Orientales,Local,ICGC,62621
62620,2017-06-12,21:40:40.9,42.60 N,2.10 E,10,2.3,Ml,Pyrénées-Orientales,Local,ICGC,62620
62619,2017-06-12,21:32:30.9,42.60 N,2.11 E,10,0.2,Ml,Pyrénées-Orientales,Local,ICGC,62619
62618,2017-06-12,21:31:07.6,42.60 N,2.11 E,10,0.4,Ml,Pyrénées-Orientales,Local,ICGC,62618
62623,2017-06-12,17:21:08.2,41.75 N,2.99 E,1,0.2,Ml,Costa Baix Empordà,Local,ICGC,62623
62497,2017-06-11,13:24:09.0,41.78 N,2.97 E,10,0.1,Ml,Baix Empordà,Local,ICGC,62497
62448,2017-06-10,19:44:26.1,41.77 N,2.98 E,4,1.8,Ml,Baix Empordà,Local,ICGC,62448
62456,2017-06-10,14:38:30.7,42.65 N,0.74 E,2,0.2,Ml,Val d'Aran,Local,ICGC,62456
62455,2017-06-10,08:20:04.1,42.43 N,1.39 E,7,-0.5,Ml,Alt Urgell,Local,ICGC,62455
62454,2017-06-10,04:39:43.1,42.50 N,2.13 E,20,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,62454
62453,2017-06-09,14:23:33.0,42.52 N,0.94 E,11,-0.2,Ml,Alta Ribagorça,Local,ICGC,62453
62452,2017-06-09,07:49:09.2,41.84 N,2.65 E,10,0.1,Ml,Selva,Local,ICGC,62452
62435,2017-06-09,04:21:37.1,41.84 N,2.66 E,4,0.9,Ml,Selva,Local,ICGC,62435
62450,2017-06-09,04:19:13.7,42.76 N,2.03 E,8,0.4,Ml,Aude,Local,ICGC,62450
62439,2017-06-08,22:26:11.7,41.83 N,2.65 E,10,0.2,Ml,Selva,Local,ICGC,62439
62434,2017-06-08,18:44:35.3,42.82 N,2.05 E,5,1.1,Ml,Aude,Local,ICGC,62434
62438,2017-06-08,03:51:59.5,42.75 N,2.13 E,10,0.5,Ml,Aude,Local,ICGC,62438
62437,2017-06-08,01:31:03.7,42.49 N,1.01 E,13,-0.4,Ml,Pallars Jussà,Local,ICGC,62437
62436,2017-06-08,00:27:00.9,41.92 N,2.61 E,5,0.2,Ml,Selva,Local,ICGC,62436
62422,2017-06-07,23:10:55.7,41.84 N,2.65 E,6,0.4,Ml,Selva,Local,ICGC,62422
62421,2017-06-07,12:59:57.4,41.86 N,2.64 E,9,0.3,Ml,Selva,Local,ICGC,62421
62420,2017-06-07,09:55:23.8,42.59 N,2.15 E,10,0.5,Ml,Pyrénées-Orientales,Local,ICGC,62420
62419,2017-06-07,02:51:43.4,42.58 N,2.12 E,2,0.3,Ml,Pyrénées-Orientales,Local,ICGC,62419
62418,2017-06-07,02:49:33.6,42.56 N,2.11 E,5,0.4,Ml,Pyrénées-Orientales,Local,ICGC,62418
62417,2017-06-07,02:10:38.1,42.57 N,2.14 E,10,-0.3,Ml,Pyrénées-Orientales,Local,ICGC,62417
62416,2017-06-07,01:39:39.3,42.56 N,2.12 E,10,0.4,Ml,Pyrénées-Orientales,Local,ICGC,62416
62406,2017-06-06,23:46:53.3,42.57 N,2.11 E,14,0.6,Ml,Pyrénées-Orientales,Local,ICGC,62406
62405,2017-06-06,23:33:44.5,42.60 N,2.11 E,9,0.8,Ml,Pyrénées-Orientales,Local,ICGC,62405
62413,2017-06-06,23:27:29.9,42.50 N,2.14 E,13,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,62413
62404,2017-06-06,22:28:45.1,42.50 N,1.31 E,3,0.5,Ml,Pallars Sobirà,Local,ICGC,62404
62411,2017-06-06,09:16:21.8,42.32 N,2.40 E,10,-0.3,Ml,Ripollès,Local,ICGC,62411
62410,2017-06-06,05:08:21.8,41.87 N,2.64 E,8,-0.4,Ml,Selva,Local,ICGC,62410
62409,2017-06-06,03:00:51.2,41.77 N,3.16 E,10,0.4,Ml,Costa Baix Empordà,Local,ICGC,62409
62408,2017-06-06,00:38:22.9,41.77 N,2.98 E,4,0.1,Ml,Baix Empordà,Local,ICGC,62408
62378,2017-06-05,20:52:29.0,42.60 N,2.31 E,10,1.1,Ml,Pyrénées-Orientales,Local,ICGC,62378
62403,2017-06-05,20:01:57.4,42.60 N,2.11 E,8,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,62403
62377,2017-06-05,17:44:08.7,41.83 N,2.65 E,11,1.2,Ml,Selva,Local,ICGC,62377
62402,2017-06-05,17:32:35.5,41.83 N,2.65 E,12,0.4,Ml,Selva,Local,ICGC,62402
62376,2017-06-05,14:38:47.1,42.60 N,2.11 E,10,1.3,Ml,Pyrénées-Orientales,Local,ICGC,62376
62375,2017-06-05,14:29:02.9,42.60 N,2.10 E,7,0.7,Ml,Pyrénées-Orientales,Local,ICGC,62375
62401,2017-06-04,21:35:09.5,41.83 N,2.65 E,10,0.4,Ml,Selva,Local,ICGC,62401
62400,2017-06-04,13:03:58.1,42.61 N,2.11 E,5,0.3,Ml,Pyrénées-Orientales,Local,ICGC,62400
62372,2017-06-04,12:45:01.1,42.63 N,2.11 E,7,0.4,Ml,Pyrénées-Orientales,Local,ICGC,62372
62396,2017-06-04,10:22:18.5,42.32 N,1.34 E,1,0.1,Ml,Alt Urgell,Local,ICGC,62396
62395,2017-06-04,08:58:28.8,42.58 N,1.06 E,16,-0.0,Ml,Pallars Sobirà,Local,ICGC,62395
62394,2017-06-04,07:49:02.5,41.86 N,2.63 E,9,0.5,Ml,Selva,Local,ICGC,62394
62393,2017-06-04,07:17:02.6,41.85 N,2.65 E,6,0.2,Ml,Selva,Local,ICGC,62393
62371,2017-06-04,06:30:20.1,41.81 N,2.67 E,14,0.7,Ml,Selva,Local,ICGC,62371
62370,2017-06-04,04:16:39.0,42.48 N,2.00 E,13,2.3,Ml,Pyrénées-Orientales,Local,ICGC,62370
62391,2017-06-04,02:13:02.3,42.31 N,1.33 E,7,0.3,Ml,Alt Urgell,Local,ICGC,62391
62390,2017-06-04,01:17:27.9,41.81 N,2.66 E,13,0.4,Ml,Selva,Local,ICGC,62390
62389,2017-06-04,01:14:58.6,41.91 N,2.62 E,7,0.0,Ml,Selva,Local,ICGC,62389
62388,2017-06-04,00:18:58.1,41.85 N,2.64 E,4,0.3,Ml,Selva,Local,ICGC,62388
62387,2017-06-03,23:23:55.1,41.88 N,2.64 E,10,-0.7,Ml,Selva,Local,ICGC,62387
62386,2017-06-03,17:46:57.7,41.84 N,2.65 E,9,-0.0,Ml,Selva,Local,ICGC,62386
62366,2017-06-03,15:47:25.4,41.84 N,2.65 E,10,1.0,Ml,Selva,Local,ICGC,62366
62385,2017-06-03,05:34:22.3,41.85 N,2.65 E,8,-0.0,Ml,Selva,Local,ICGC,62385
62384,2017-06-03,04:56:50.5,42.22 N,1.70 E,13,0.2,Ml,Berguedà,Local,ICGC,62384
62383,2017-06-03,01:52:32.4,42.48 N,1.47 E,7,0.2,Ml,Andorra,Local,ICGC,62383
62382,2017-06-02,23:17:37.6,42.60 N,0.86 E,14,-0.4,Ml,Alta Ribagorça,Local,ICGC,62382
62381,2017-06-02,18:36:58.4,41.79 N,2.94 E,10,0.0,Ml,Gironès,Local,ICGC,62381
62380,2017-06-02,12:31:38.0,42.52 N,1.16 E,12,0.2,Ml,Pallars Sobirà,Local,ICGC,62380
62379,2017-06-02,00:24:09.3,41.84 N,2.65 E,9,0.1,Ml,Selva,Local,ICGC,62379
62347,2017-06-01,19:00:35.7,42.56 N,0.22 E,0,1.8,Ml,Huesca,Local,ICGC,62347
62357,2017-06-01,18:38:10.3,42.53 N,2.14 E,16,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,62357
62356,2017-06-01,13:24:48.1,42.34 N,1.42 E,11,0.1,Ml,Alt Urgell,Local,ICGC,62356
62355,2017-06-01,11:55:06.8,42.34 N,1.42 E,10,0.3,Ml,Alt Urgell,Local,ICGC,62355
62354,2017-06-01,11:47:51.8,42.65 N,2.06 E,19,0.1,Ml,Pyrénées-Orientales,Local,ICGC,62354
62352,2017-06-01,11:44:19.3,41.83 N,2.66 E,10,0.5,Ml,Selva,Local,ICGC,62352
62351,2017-06-01,01:54:28.1,42.69 N,2.00 E,15,-0.1,Ml,Ariège,Local,ICGC,62351
62336,2017-06-01,00:11:47.2,41.77 N,2.97 E,3,0.5,Ml,Baix Empordà,Local,ICGC,62336
62335,2017-05-31,22:14:41.0,42.29 N,1.38 E,3,0.4,Ml,Alt Urgell,Local,ICGC,62335
62334,2017-05-31,16:16:11.6,41.82 N,2.64 E,14,0.8,Ml,Selva,Local,ICGC,62334
62345,2017-05-31,12:45:13.0,42.31 N,1.93 E,17,0.3,Ml,Berguedà,Local,ICGC,62345
62344,2017-05-31,11:07:44.8,41.84 N,2.65 E,11,0.3,Ml,Selva,Local,ICGC,62344
62342,2017-05-31,09:20:50.7,42.32 N,1.46 E,14,-0.6,Ml,Alt Urgell,Local,ICGC,62342
62328,2017-05-31,07:11:45.7,41.70 N,1.92 E,9,1.4,Ml,Bages,Local,ICGC,62328
62320,2017-05-31,02:58:11.0,41.76 N,2.97 E,4,1.3,Ml,Baix Empordà,Local,ICGC,62320
62323,2017-05-30,17:02:44.1,40.72 N,0.90 E,11,1.1,Ml,Costa Montsià,Local,ICGC,62323
62313,2017-05-30,13:36:47.1,42.55 N,1.03 E,6,0.4,Ml,Pallars Sobirà,Local,ICGC,62313
62282,2017-05-30,05:58:24.4,41.81 N,3.06 E,8,0.9,Ml,Baix Empordà,Local,ICGC,62282
62280,2017-05-30,01:43:58.0,41.84 N,2.65 E,8,1.1,Ml,Selva,Local,ICGC,62280
62275,2017-05-29,13:08:02.9,41.84 N,2.65 E,6,0.9,Ml,Selva,Local,ICGC,62275
62314,2017-05-29,06:41:07.3,42.52 N,1.31 E,8,-0.3,Ml,Pallars Sobirà,Local,ICGC,62314
62312,2017-05-29,01:50:27.8,42.39 N,1.60 E,7,-0.6,Ml,Alt Urgell,Local,ICGC,62312
62311,2017-05-29,00:24:11.4,41.84 N,2.68 E,15,0.2,Ml,Selva,Local,ICGC,62311
62310,2017-05-28,17:22:56.4,41.81 N,2.96 E,9,0.3,Ml,Baix Empordà,Local,ICGC,62310
62266,2017-05-28,15:27:18.8,41.78 N,2.97 E,6,1.5,Ml,Baix Empordà,Local,ICGC,62266
62265,2017-05-28,08:49:10.6,42.40 N,1.42 E,7,0.9,Ml,Alt Urgell,Local,ICGC,62265
62309,2017-05-28,05:50:29.4,41.84 N,2.65 E,5,-0.4,Ml,Selva,Local,ICGC,62309
62308,2017-05-28,04:04:22.5,42.56 N,2.14 E,7,-0.4,Ml,Pyrénées-Orientales,Local,ICGC,62308
62305,2017-05-28,03:25:07.6,41.84 N,2.65 E,4,-0.6,Ml,Selva,Local,ICGC,62305
62304,2017-05-28,03:22:45.0,42.51 N,0.93 E,11,-0.7,Ml,Pallars Jussà,Local,ICGC,62304
62303,2017-05-28,01:57:12.0,41.84 N,2.65 E,4,-0.1,Ml,Selva,Local,ICGC,62303
62302,2017-05-28,01:51:06.6,41.84 N,2.65 E,5,-0.1,Ml,Selva,Local,ICGC,62302
62301,2017-05-28,01:08:20.2,42.56 N,1.06 E,12,-0.8,Ml,Pallars Sobirà,Local,ICGC,62301
62262,2017-05-27,18:24:33.3,42.56 N,2.13 E,6,0.2,Ml,Pyrénées-Orientales,Local,ICGC,62262
62271,2017-05-27,18:24:11.0,42.55 N,2.14 E,11,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,62271
62260,2017-05-27,14:18:07.5,41.83 N,2.65 E,10,0.9,Ml,Selva,Local,ICGC,62260
62299,2017-05-27,13:51:16.3,41.85 N,2.65 E,4,-0.1,Ml,Selva,Local,ICGC,62299
62298,2017-05-27,13:24:21.7,41.85 N,2.75 E,9,-0.0,Ml,Selva,Local,ICGC,62298
62295,2017-05-27,09:32:48.5,41.84 N,2.65 E,4,0.2,Ml,Selva,Local,ICGC,62295
62294,2017-05-27,08:03:12.0,42.30 N,1.11 E,6,-0.4,Ml,Pallars Sobirà,Local,ICGC,62294
62255,2017-05-27,00:23:49.7,41.79 N,2.96 E,7,1.7,Ml,Baix Empordà,Local,ICGC,62255
62251,2017-05-26,21:17:05.3,41.78 N,2.97 E,5,1.3,Ml,Baix Empordà,Local,ICGC,62251
62290,2017-05-26,13:18:58.1,42.29 N,1.42 E,3,-0.6,Ml,Alt Urgell,Local,ICGC,62290
62286,2017-05-26,01:51:22.8,41.88 N,2.96 E,11,0.1,Ml,Baix Empordà,Local,ICGC,62286
62285,2017-05-26,00:45:37.6,41.89 N,2.95 E,10,0.1,Ml,Baix Empordà,Local,ICGC,62285
62284,2017-05-26,00:34:56.8,41.89 N,2.93 E,9,0.1,Ml,Gironès,Local,ICGC,62284
62283,2017-05-26,00:25:42.3,41.95 N,2.84 E,0,-0.1,Ml,Gironès,Local,ICGC,62283
62281,2017-05-26,00:23:49.4,41.87 N,2.95 E,10,0.5,Ml,Baix Empordà,Local,ICGC,62281
62247,2017-05-25,22:47:49.6,42.52 N,1.42 E,5,-0.4,Ml,Alt Urgell,Local,ICGC,62247
62236,2017-05-24,12:47:58.4,42.29 N,1.35 E,11,0.1,Ml,Alt Urgell,Local,ICGC,62236
62225,2017-05-23,21:56:54.1,42.27 N,2.30 E,12,0.7,Ml,Ripollès,Local,ICGC,62225
62228,2017-05-23,18:13:21.7,42.59 N,2.11 E,8,0.0,Ml,Pyrénées-Orientales,Local,ICGC,62228
62227,2017-05-23,03:54:39.6,41.85 N,2.64 E,6,-0.1,Ml,Selva,Local,ICGC,62227
62226,2017-05-23,00:33:19.6,42.36 N,1.23 E,5,0.1,Ml,Alt Urgell,Local,ICGC,62226
62217,2017-05-22,09:34:32.0,41.83 N,2.66 E,7,0.5,Ml,Selva,Local,ICGC,62217
62200,2017-05-21,21:56:14.6,42.60 N,2.10 E,10,0.3,Ml,Pyrénées-Orientales,Local,ICGC,62200
62197,2017-05-21,16:37:21.5,42.26 N,2.34 E,9,0.8,Ml,Ripollès,Local,ICGC,62197
62210,2017-05-21,15:01:53.1,41.84 N,2.65 E,7,0.4,Ml,Selva,Local,ICGC,62210
62209,2017-05-21,15:01:32.3,41.83 N,2.65 E,11,0.4,Ml,Selva,Local,ICGC,62209
62196,2017-05-21,14:56:20.9,41.78 N,2.67 E,11,0.9,Ml,Selva,Local,ICGC,62196
62208,2017-05-21,11:05:23.8,41.82 N,2.66 E,11,0.3,Ml,Selva,Local,ICGC,62208
62195,2017-05-21,03:27:49.1,42.60 N,2.11 E,9,0.7,Ml,Pyrénées-Orientales,Local,ICGC,62195
62207,2017-05-20,17:41:55.6,41.86 N,2.63 E,14,0.2,Ml,Selva,Local,ICGC,62207
62206,2017-05-20,09:41:52.0,41.87 N,2.64 E,1,0.4,Ml,Selva,Local,ICGC,62206
62190,2017-05-20,09:35:57.9,42.60 N,2.11 E,11,0.5,Ml,Pyrénées-Orientales,Local,ICGC,62190
62205,2017-05-20,09:32:34.1,41.89 N,2.64 E,2,0.4,Ml,Selva,Local,ICGC,62205
62204,2017-05-20,05:01:56.6,42.52 N,0.42 E,4,0.4,Ml,Huesca,Local,ICGC,62204
62203,2017-05-19,19:55:40.0,41.94 N,2.62 E,10,0.1,Ml,Selva,Local,ICGC,62203
62202,2017-05-19,18:39:31.9,41.86 N,2.65 E,8,0.1,Ml,Selva,Local,ICGC,62202
62201,2017-05-19,00:01:40.4,41.94 N,2.61 E,3,0.5,Ml,Selva,Local,ICGC,62201
62183,2017-05-18,20:56:18.8,42.79 N,2.59 E,9,0.8,Ml,Pyrénées-Orientales,Local,ICGC,62183
62159,2017-05-18,09:51:00.9,42.66 N,3.32 E,9,1.8,Ml,Mar Mediterrània - Lleó,Local,ICGC,62159
62157,2017-05-17,22:17:53.9,41.87 N,2.63 E,4,0.2,Ml,Selva,Local,ICGC,62157
62156,2017-05-17,21:07:19.3,41.83 N,2.65 E,8,0.7,Ml,Selva,Local,ICGC,62156
62155,2017-05-17,19:34:50.8,42.27 N,2.15 E,9,-0.1,Ml,Ripollès,Local,ICGC,62155
62151,2017-05-17,01:32:38.3,42.59 N,0.89 E,11,-0.2,Ml,Alta Ribagorça,Local,ICGC,62151
62142,2017-05-15,22:32:37.2,41.85 N,2.65 E,10,-0.4,Ml,Selva,Local,ICGC,62142
62141,2017-05-15,20:41:59.4,42.59 N,0.92 E,1,-0.5,Ml,Alta Ribagorça,Local,ICGC,62141
62140,2017-05-15,19:57:31.0,41.93 N,2.61 E,6,-0.0,Ml,Selva,Local,ICGC,62140
62139,2017-05-15,18:56:28.0,41.80 N,2.91 E,9,0.1,Ml,Gironès,Local,ICGC,62139
62120,2017-05-15,01:43:42.6,42.97 N,0.76 E,15,0.6,Ml,Haute-Garonne,Local,ICGC,62120
62137,2017-05-15,01:26:49.9,42.91 N,2.60 E,7,0.6,Ml,Aude,Local,ICGC,62137
62135,2017-05-14,22:13:25.8,41.85 N,2.65 E,8,-0.3,Ml,Selva,Local,ICGC,62135
62134,2017-05-14,17:20:40.3,42.45 N,1.86 E,9,0.2,Ml,Cerdanya,Local,ICGC,62134
62131,2017-05-14,06:12:24.6,41.78 N,2.71 E,0,-0.1,Ml,Selva,Local,ICGC,62131
62130,2017-05-14,04:10:50.1,41.85 N,2.64 E,9,0.1,Ml,Selva,Local,ICGC,62130
62115,2017-05-13,21:44:53.1,41.84 N,2.65 E,7,1.0,Ml,Selva,Local,ICGC,62115
62111,2017-05-13,13:20:36.9,42.95 N,0.27 E,8,1.0,Ml,Hautes-Pyrénées,Local,ICGC,62111
62110,2017-05-13,11:26:52.8,42.97 N,0.29 E,10,2.1,Ml,Hautes-Pyrénées,Local,ICGC,62110
62128,2017-05-13,01:48:06.1,42.57 N,0.92 E,4,-0.2,Ml,Alta Ribagorça,Local,ICGC,62128
62127,2017-05-12,22:38:01.4,42.58 N,0.88 E,5,-0.3,Ml,Alta Ribagorça,Local,ICGC,62127
62126,2017-05-12,21:19:42.0,41.27 N,2.07 E,40,0.5,Ml,Costa Baix Llobregat,Local,ICGC,62126
62103,2017-05-12,07:29:37.2,42.96 N,0.30 E,10,1.6,Ml,Hautes-Pyrénées,Local,ICGC,62103
62102,2017-05-11,21:26:52.2,41.58 N,2.64 E,7,0.7,Ml,Costa Maresme,Local,ICGC,62102
62093,2017-05-11,09:37:23.3,42.81 N,0.12 E,10,1.9,Ml,Hautes-Pyrénées,Local,ICGC,62093
62101,2017-05-11,06:23:03.5,42.59 N,1.07 E,10,-0.3,Ml,Pallars Sobirà,Local,ICGC,62101
62100,2017-05-11,00:43:39.5,42.31 N,1.33 E,8,0.1,Ml,Alt Urgell,Local,ICGC,62100
62088,2017-05-10,20:08:15.3,41.86 N,2.65 E,6,-0.1,Ml,Selva,Local,ICGC,62088
62087,2017-05-10,19:47:04.8,41.82 N,2.65 E,10,-0.2,Ml,Selva,Local,ICGC,62087
62086,2017-05-10,19:35:00.2,41.83 N,2.65 E,10,0.4,Ml,Selva,Local,ICGC,62086
62094,2017-05-10,18:25:33.6,42.30 N,1.33 E,9,0.2,Ml,Alt Urgell,Local,ICGC,62094
62072,2017-05-10,16:09:01.9,42.49 N,2.00 E,10,0.7,Ml,Pyrénées-Orientales,Local,ICGC,62072
62083,2017-05-10,14:26:11.4,41.83 N,2.65 E,12,0.2,Ml,Selva,Local,ICGC,62083
62071,2017-05-10,13:16:48.0,41.83 N,2.66 E,10,1.2,Ml,Selva,Local,ICGC,62071
62082,2017-05-10,12:48:02.2,41.82 N,2.66 E,13,0.4,Ml,Selva,Local,ICGC,62082
62069,2017-05-10,10:39:24.0,42.23 N,1.42 E,3,0.8,Ml,Alt Urgell,Local,ICGC,62069
62080,2017-05-10,05:18:03.3,42.29 N,1.39 E,11,-0.2,Ml,Alt Urgell,Local,ICGC,62080
62079,2017-05-10,05:09:14.2,41.88 N,2.63 E,6,0.2,Ml,Selva,Local,ICGC,62079
62066,2017-05-10,04:41:05.3,41.84 N,2.65 E,8,1.1,Ml,Selva,Local,ICGC,62066
62092,2017-05-10,03:03:50.4,41.83 N,2.65 E,9,0.2,Ml,Selva,Local,ICGC,62092
62089,2017-05-10,03:02:09.8,41.83 N,2.65 E,10,-0.0,Ml,Selva,Local,ICGC,62089
62065,2017-05-10,03:00:26.6,41.83 N,2.65 E,9,2.0,Ml,Selva,Local,ICGC,62065
62077,2017-05-10,01:56:09.1,42.64 N,1.99 E,17,0.1,Ml,Pyrénées-Orientales,Local,ICGC,62077
62076,2017-05-10,01:21:44.8,41.84 N,2.66 E,9,0.0,Ml,Selva,Local,ICGC,62076
62075,2017-05-10,01:17:47.7,41.84 N,2.65 E,12,0.2,Ml,Selva,Local,ICGC,62075
62060,2017-05-08,22:38:25.4,41.83 N,2.65 E,10,0.3,Ml,Selva,Local,ICGC,62060
62059,2017-05-08,20:28:25.9,41.91 N,2.61 E,5,-0.4,Ml,Selva,Local,ICGC,62059
62051,2017-05-08,01:47:05.9,43.00 N,0.00 E,5,0.9,Ml,Hautes-Pyrénées,Local,ICGC,62051
62045,2017-05-07,20:44:20.9,42.71 N,1.07 E,9,1.4,Ml,Pallars Sobirà,Local,ICGC,62045
62040,2017-05-07,19:26:25.7,42.76 N,0.56 E,12,1.4,Ml,Haute-Garonne,Local,ICGC,62040
62058,2017-05-07,05:42:58.0,41.89 N,2.62 E,7,0.2,Ml,Selva,Local,ICGC,62058
62057,2017-05-07,00:06:52.9,42.59 N,2.14 E,2,-0.7,Ml,Pyrénées-Orientales,Local,ICGC,62057
62056,2017-05-06,22:34:12.5,42.39 N,1.83 E,9,-0.3,Ml,Cerdanya,Local,ICGC,62056
62055,2017-05-06,08:05:56.6,42.60 N,2.08 E,15,0.1,Ml,Pyrénées-Orientales,Local,ICGC,62055
62036,2017-05-06,03:30:37.4,42.76 N,1.99 E,11,0.7,Ml,Aude,Local,ICGC,62036
62035,2017-05-06,00:29:14.9,40.67 N,0.05 E,10,0.9,Ml,Castelló,Local,ICGC,62035
62054,2017-05-05,23:43:15.9,41.82 N,2.68 E,11,0.4,Ml,Selva,Local,ICGC,62054
62052,2017-05-05,21:41:23.4,42.58 N,2.12 E,7,0.3,Ml,Pyrénées-Orientales,Local,ICGC,62052
62031,2017-05-05,14:09:00.2,41.30 N,1.00 E,9,2.0,Ml,Baix Camp,Local,ICGC,62031
62030,2017-05-05,13:10:12.1,42.60 N,2.11 E,7,0.5,Ml,Pyrénées-Orientales,Local,ICGC,62030
62026,2017-05-04,21:58:18.2,42.57 N,2.11 E,7,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,62026
62025,2017-05-04,19:22:59.1,41.83 N,2.66 E,10,0.1,Ml,Selva,Local,ICGC,62025
62024,2017-05-04,11:30:41.6,42.60 N,2.11 E,10,0.1,Ml,Pyrénées-Orientales,Local,ICGC,62024
62023,2017-05-04,04:44:47.0,42.61 N,2.11 E,14,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,62023
62022,2017-05-04,01:01:30.2,42.57 N,2.13 E,11,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,62022
62014,2017-05-03,15:23:49.9,42.60 N,2.11 E,9,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,62014
62003,2017-05-03,11:09:52.9,42.60 N,2.10 E,11,0.7,Ml,Pyrénées-Orientales,Local,ICGC,62003
62012,2017-05-03,04:27:24.4,42.45 N,1.66 E,20,-0.5,Ml,Cerdanya,Local,ICGC,62012
62011,2017-05-03,04:03:11.0,42.45 N,1.67 E,7,0.1,Ml,Cerdanya,Local,ICGC,62011
62010,2017-05-03,02:55:10.3,42.45 N,2.14 E,14,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,62010
62002,2017-05-02,23:33:47.3,42.55 N,2.13 E,8,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,62002
61996,2017-05-02,23:11:15.7,41.79 N,2.74 E,8,1.2,Ml,Selva,Local,ICGC,61996
61995,2017-05-02,22:56:08.2,42.59 N,2.11 E,10,1.3,Ml,Pyrénées-Orientales,Local,ICGC,61995
61990,2017-05-02,18:37:24.2,41.82 N,2.89 E,10,0.3,Ml,Gironès,Local,ICGC,61990
62001,2017-05-02,17:53:32.6,42.61 N,2.10 E,7,0.1,Ml,Pyrénées-Orientales,Local,ICGC,62001
61989,2017-05-02,14:59:05.7,42.60 N,2.10 E,6,0.6,Ml,Pyrénées-Orientales,Local,ICGC,61989
61999,2017-05-02,06:34:27.3,42.61 N,2.10 E,5,0.0,Ml,Pyrénées-Orientales,Local,ICGC,61999
61998,2017-05-02,05:00:35.4,42.31 N,1.33 E,5,-0.1,Ml,Alt Urgell,Local,ICGC,61998
61997,2017-05-02,00:37:18.0,41.83 N,2.67 E,4,-0.4,Ml,Selva,Local,ICGC,61997
61988,2017-05-01,22:03:55.9,42.44 N,1.67 E,5,-0.8,Ml,Cerdanya,Local,ICGC,61988
61987,2017-05-01,16:12:58.8,42.28 N,2.40 E,2,-0.5,Ml,Ripollès,Local,ICGC,61987
61985,2017-05-01,12:18:41.3,42.32 N,1.33 E,0,-0.2,Ml,Alt Urgell,Local,ICGC,61985
61984,2017-05-01,10:03:05.1,41.76 N,3.10 E,6,0.6,Ml,Costa Baix Empordà,Local,ICGC,61984
61983,2017-05-01,09:49:29.9,42.32 N,1.37 E,0,0.6,Ml,Alt Urgell,Local,ICGC,61983
61950,2017-05-01,08:00:25.8,42.30 N,1.37 E,1,1.2,Ml,Alt Urgell,Local,ICGC,61950
61977,2017-04-30,12:13:05.9,41.83 N,2.66 E,5,0.4,Ml,Selva,Local,ICGC,61977
61945,2017-04-30,11:55:20.0,42.48 N,1.66 E,7,1.0,Ml,Andorra,Local,ICGC,61945
61975,2017-04-30,09:03:02.7,41.84 N,2.65 E,4,0.3,Ml,Selva,Local,ICGC,61975
61974,2017-04-30,03:38:52.8,42.32 N,1.32 E,0,0.3,Ml,Alt Urgell,Local,ICGC,61974
61970,2017-04-30,01:37:18.5,41.79 N,2.73 E,0,0.1,Ml,Selva,Local,ICGC,61970
61969,2017-04-29,21:55:05.4,41.20 N,1.26 E,5,1.1,Ml,Alt Camp,Local,ICGC,61969
