Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
78056,2019-06-07,03:09:30.9,41.09 N,1.74 E,0,0.5,Ml,Costa Garraf,Local,ICGC,78056
78054,2019-06-07,00:57:22.8,41.73 N,2.79 E,2,0.2,Ml,Selva,Local,ICGC,78054
78052,2019-06-07,00:05:04.7,41.72 N,2.81 E,5,-0.1,Ml,Selva,Local,ICGC,78052
78029,2019-06-06,12:34:06.5,41.85 N,2.76 E,2,0.5,Ml,Selva,Local,ICGC,78029
78025,2019-06-06,06:58:32.6,42.32 N,1.34 E,0,-0.4,Ml,Alt Urgell,Local,ICGC,78025
78003,2019-06-06,04:32:13.9,40.63 N,0.26 E,4,1.1,Ml,Castelló,Local,ICGC,78003
78002,2019-06-04,18:36:16.9,41.92 N,2.77 E,9,-0.0,Ml,Gironès,Local,ICGC,78002
78001,2019-06-04,17:16:43.7,42.98 N,0.29 E,18,0.9,Ml,Hautes-Pyrénées,Local,ICGC,78001
77999,2019-06-04,01:16:46.1,42.33 N,1.33 E,10,-0.8,Ml,Alt Urgell,Local,ICGC,77999
77992,2019-06-03,09:09:40.5,42.64 N,0.75 E,5,0.5,Ml,Val d'Aran,Local,ICGC,77992
77986,2019-06-03,03:51:36.4,41.78 N,2.81 E,9,0.1,Ml,Selva,Local,ICGC,77986
77964,2019-06-02,19:50:08.5,42.28 N,1.56 E,3,1.0,Ml,Alt Urgell,Local,ICGC,77964
77985,2019-06-02,18:27:46.6,41.06 N,1.73 E,0,0.7,Ml,Costa Garraf,Local,ICGC,77985
77960,2019-06-02,13:46:40.1,41.07 N,1.72 E,0,1.5,Ml,Costa Garraf,Local,ICGC,77960
77984,2019-06-02,13:12:33.7,42.77 N,1.93 E,5,0.5,Ml,Aude,Local,ICGC,77984
77982,2019-06-02,11:54:45.7,42.54 N,0.98 E,2,0.3,Ml,Pallars Jussà,Local,ICGC,77982
77981,2019-06-01,22:37:15.5,42.35 N,1.33 E,0,-1.1,Ml,Alt Urgell,Local,ICGC,77981
77953,2019-06-01,19:26:22.2,42.54 N,0.97 E,4,1.3,Ml,Pallars Jussà,Local,ICGC,77953
77944,2019-06-01,13:21:06.1,42.77 N,1.92 E,8,1.0,Ml,Aude,Local,ICGC,77944
77980,2019-06-01,11:50:59.0,42.93 N,2.33 E,13,0.3,Ml,Aude,Local,ICGC,77980
77943,2019-06-01,10:57:11.9,42.35 N,1.31 E,0,0.5,Ml,Alt Urgell,Local,ICGC,77943
77972,2019-05-31,11:58:11.0,42.30 N,1.52 E,0,0.2,Ml,Alt Urgell,Local,ICGC,77972
77936,2019-05-31,11:40:26.0,42.27 N,2.13 E,4,0.3,Ml,Ripollès,Local,ICGC,77936
77968,2019-05-31,03:31:12.7,42.43 N,2.17 E,5,-0.8,Ml,Pyrénées-Orientales,Local,ICGC,77968
77933,2019-05-30,21:53:12.3,42.27 N,1.57 E,2,-0.2,Ml,Alt Urgell,Local,ICGC,77933
77932,2019-05-30,19:43:14.7,42.27 N,1.56 E,4,-0.5,Ml,Alt Urgell,Local,ICGC,77932
77926,2019-05-29,07:21:38.9,42.34 N,1.60 E,4,0.8,Ml,Alt Urgell,Local,ICGC,77926
77903,2019-05-29,03:33:15.8,42.34 N,1.61 E,4,0.7,Ml,Alt Urgell,Local,ICGC,77903
77900,2019-05-29,03:05:33.0,42.34 N,1.61 E,3,1.5,Ml,Alt Urgell,Local,ICGC,77900
77921,2019-05-29,02:08:13.4,40.58 N,1.02 E,4,0.6,Ml,Costa Montsià,Local,ICGC,77921
77915,2019-05-28,19:45:02.0,42.57 N,0.88 E,3,0.4,Ml,Alta Ribagorça,Local,ICGC,77915
77892,2019-05-28,17:49:59.1,42.69 N,2.25 E,4,0.9,Ml,Aude,Local,ICGC,77892
77875,2019-05-27,20:05:56.5,42.72 N,2.00 E,10,0.9,Ml,Ariège,Local,ICGC,77875
77910,2019-05-27,14:27:01.2,42.10 N,2.49 E,16,0.0,Ml,Garrotxa,Local,ICGC,77910
77909,2019-05-27,08:41:38.2,42.59 N,2.72 E,0,0.1,Ml,Pyrénées-Orientales,Local,ICGC,77909
77866,2019-05-26,19:23:34.7,40.57 N,0.04 E,0,1.7,Ml,Castelló,Local,ICGC,77866
77885,2019-05-26,01:01:41.9,41.72 N,2.89 E,0,0.2,Ml,Selva,Local,ICGC,77885
77864,2019-05-25,20:48:51.8,42.58 N,0.26 E,0,2.7,Ml,Huesca,Local,ICGC,77864
77883,2019-05-25,20:23:43.6,42.30 N,1.24 E,0,0.2,Ml,Alt Urgell,Local,ICGC,77883
77881,2019-05-25,16:58:18.6,42.59 N,0.92 E,3,-0.3,Ml,Alta Ribagorça,Local,ICGC,77881
77859,2019-05-25,02:08:01.6,42.23 N,2.00 E,4,0.6,Ml,Berguedà,Local,ICGC,77859
77832,2019-05-22,11:12:31.1,42.52 N,1.36 E,0,-0.5,Ml,Alt Urgell,Local,ICGC,77832
77821,2019-05-21,18:22:17.0,42.59 N,0.91 E,3,-0.4,Ml,Alta Ribagorça,Local,ICGC,77821
77796,2019-05-21,17:55:18.6,42.27 N,2.20 E,4,1.4,Ml,Ripollès,Local,ICGC,77796
77820,2019-05-21,16:22:00.5,42.58 N,0.87 E,10,-0.2,Ml,Alta Ribagorça,Local,ICGC,77820
77808,2019-05-21,03:01:14.6,42.29 N,0.84 E,9,0.1,Ml,Pallars Jussà,Local,ICGC,77808
77807,2019-05-21,02:53:14.2,42.53 N,1.11 E,9,0.0,Ml,Pallars Sobirà,Local,ICGC,77807
77805,2019-05-21,01:32:15.0,42.40 N,0.83 E,8,-0.4,Ml,Pallars Jussà,Local,ICGC,77805
77803,2019-05-21,00:58:17.0,42.59 N,0.92 E,1,-0.5,Ml,Alta Ribagorça,Local,ICGC,77803
77802,2019-05-21,00:30:47.3,42.64 N,1.59 E,5,0.4,Ml,Ariège,Local,ICGC,77802
77782,2019-05-20,21:22:06.0,41.78 N,2.90 E,5,0.5,Ml,Gironès,Local,ICGC,77782
77790,2019-05-20,16:34:01.8,41.77 N,2.74 E,3,0.4,Ml,Selva,Local,ICGC,77790
77787,2019-05-20,12:27:34.3,42.34 N,1.32 E,0,-0.3,Ml,Alt Urgell,Local,ICGC,77787
77786,2019-05-20,06:33:44.5,41.83 N,2.77 E,5,0.3,Ml,Selva,Local,ICGC,77786
77777,2019-05-18,23:34:08.5,42.59 N,0.91 E,4,-0.9,Ml,Alta Ribagorça,Local,ICGC,77777
77776,2019-05-18,21:36:48.7,42.28 N,1.70 E,0,0.3,Ml,Berguedà,Local,ICGC,77776
77775,2019-05-18,19:47:59.9,42.41 N,2.36 E,1,-0.5,Ml,Pyrénées-Orientales,Local,ICGC,77775
77774,2019-05-18,18:30:36.9,42.29 N,2.18 E,8,-0.5,Ml,Ripollès,Local,ICGC,77774
77770,2019-05-18,09:25:12.6,42.58 N,0.92 E,1,0.1,Ml,Alta Ribagorça,Local,ICGC,77770
77767,2019-05-18,07:35:19.2,42.59 N,0.92 E,1,-0.3,Ml,Alta Ribagorça,Local,ICGC,77767
77766,2019-05-18,06:29:23.7,42.87 N,0.19 E,4,0.7,Ml,Hautes-Pyrénées,Local,ICGC,77766
77765,2019-05-18,05:11:01.3,42.59 N,0.91 E,3,0.6,Ml,Alta Ribagorça,Local,ICGC,77765
77761,2019-05-17,13:21:03.9,42.60 N,0.91 E,10,-0.2,Ml,Alta Ribagorça,Local,ICGC,77761
77758,2019-05-17,04:24:06.1,42.29 N,1.38 E,1,-0.1,Ml,Alt Urgell,Local,ICGC,77758
77740,2019-05-16,23:44:17.6,42.58 N,0.91 E,3,0.1,Ml,Alta Ribagorça,Local,ICGC,77740
77718,2019-05-16,18:29:43.3,42.58 N,0.91 E,1,1.3,Ml,Alta Ribagorça,Local,ICGC,77718
77731,2019-05-16,12:59:03.7,42.62 N,1.40 E,2,-0.2,Ml,Pallars Sobirà,Local,ICGC,77731
77707,2019-05-15,22:55:08.7,42.59 N,0.92 E,2,0.1,Ml,Alta Ribagorça,Local,ICGC,77707
77705,2019-05-15,14:26:47.3,42.59 N,0.90 E,4,0.4,Ml,Alta Ribagorça,Local,ICGC,77705
77685,2019-05-14,22:59:10.2,42.60 N,0.68 E,0,0.1,Ml,Huesca,Local,ICGC,77685
77675,2019-05-14,07:53:44.8,41.75 N,3.15 E,2,0.5,Ml,Costa Baix Empordà,Local,ICGC,77675
77674,2019-05-14,04:49:59.4,42.59 N,0.90 E,4,-0.2,Ml,Alta Ribagorça,Local,ICGC,77674
77671,2019-05-13,22:39:36.2,42.33 N,1.33 E,8,-1.2,Ml,Alt Urgell,Local,ICGC,77671
77669,2019-05-12,22:56:43.0,42.37 N,1.14 E,6,-0.7,Ml,Pallars Sobirà,Local,ICGC,77669
77660,2019-05-12,08:09:20.6,42.90 N,0.85 E,5,0.3,Ml,Ariège,Local,ICGC,77660
77645,2019-05-11,23:23:33.3,42.57 N,1.22 E,8,-0.4,Ml,Pallars Sobirà,Local,ICGC,77645
77641,2019-05-11,20:21:43.4,42.49 N,1.05 E,5,0.2,Ml,Pallars Sobirà,Local,ICGC,77641
77635,2019-05-11,06:43:05.2,42.48 N,1.06 E,11,-0.1,Ml,Pallars Sobirà,Local,ICGC,77635
77634,2019-05-10,12:32:09.0,41.82 N,2.79 E,9,0.1,Ml,Selva,Local,ICGC,77634
77630,2019-05-10,05:55:37.9,42.59 N,0.91 E,5,0.2,Ml,Alta Ribagorça,Local,ICGC,77630
77629,2019-05-10,03:49:10.7,42.58 N,0.92 E,2,-0.8,Ml,Alta Ribagorça,Local,ICGC,77629
77627,2019-05-09,19:14:40.8,42.59 N,0.68 E,5,0.0,Ml,Huesca,Local,ICGC,77627
77626,2019-05-09,18:40:16.5,42.59 N,0.92 E,3,-0.6,Ml,Alta Ribagorça,Local,ICGC,77626
77625,2019-05-09,17:36:02.4,41.58 N,1.87 E,4,0.7,Ml,Baix Llobregat,Local,ICGC,77625
77619,2019-05-09,07:12:43.1,42.59 N,0.90 E,5,0.2,Ml,Alta Ribagorça,Local,ICGC,77619
77618,2019-05-09,04:47:51.2,42.59 N,0.91 E,3,0.7,Ml,Alta Ribagorça,Local,ICGC,77618
77617,2019-05-09,03:40:08.6,42.51 N,0.95 E,10,-0.7,Ml,Pallars Jussà,Local,ICGC,77617
77616,2019-05-09,02:39:54.4,42.50 N,0.95 E,0,-0.0,Ml,Pallars Jussà,Local,ICGC,77616
77579,2019-05-09,02:27:14.9,42.51 N,0.96 E,0,0.5,Ml,Pallars Jussà,Local,ICGC,77579
77614,2019-05-09,02:26:22.7,42.58 N,0.92 E,0,0.7,Ml,Alta Ribagorça,Local,ICGC,77614
77606,2019-05-09,01:10:02.8,42.59 N,0.92 E,3,-0.1,Ml,Alta Ribagorça,Local,ICGC,77606
77576,2019-05-09,00:51:28.8,42.37 N,1.14 E,5,2.5,Ml,Pallars Sobirà,Local,ICGC,77576
77604,2019-05-09,00:27:56.6,42.59 N,0.92 E,5,-0.0,Ml,Alta Ribagorça,Local,ICGC,77604
77573,2019-05-08,20:55:52.8,42.59 N,0.92 E,0,0.8,Ml,Alta Ribagorça,Local,ICGC,77573
77588,2019-05-08,18:26:06.8,42.80 N,0.51 E,5,0.5,Ml,Haute-Garonne,Local,ICGC,77588
77587,2019-05-08,14:25:12.1,42.59 N,0.91 E,5,0.3,Ml,Alta Ribagorça,Local,ICGC,77587
77586,2019-05-08,11:29:13.9,42.59 N,0.91 E,3,0.3,Ml,Alta Ribagorça,Local,ICGC,77586
77585,2019-05-08,09:58:36.5,42.58 N,0.91 E,2,0.5,Ml,Alta Ribagorça,Local,ICGC,77585
77556,2019-05-08,08:12:37.9,42.59 N,0.92 E,0,1.3,Ml,Alta Ribagorça,Local,ICGC,77556
77584,2019-05-08,04:53:26.1,42.59 N,0.91 E,5,0.1,Ml,Alta Ribagorça,Local,ICGC,77584
77582,2019-05-08,02:22:58.4,42.59 N,0.90 E,4,0.5,Ml,Alta Ribagorça,Local,ICGC,77582
77648,2019-05-08,02:15:14.3,42.59 N,0.92 E,4,-0.5,Ml,Alta Ribagorça,Local,ICGC,77648
77581,2019-05-08,00:08:09.4,42.59 N,0.90 E,4,0.2,Ml,Alta Ribagorça,Local,ICGC,77581
77568,2019-05-07,23:00:34.5,41.69 N,1.89 E,6,0.5,Ml,Bages,Local,ICGC,77568
77530,2019-05-07,06:04:46.0,42.76 N,1.25 E,10,0.5,Ml,Ariège,Local,ICGC,77530
77567,2019-05-07,02:22:35.6,42.48 N,1.18 E,6,-0.6,Ml,Pallars Sobirà,Local,ICGC,77567
77566,2019-05-07,01:57:02.7,42.95 N,0.14 E,6,0.1,Ml,Hautes-Pyrénées,Local,ICGC,77566
77565,2019-05-06,23:38:44.1,42.59 N,0.92 E,4,-0.9,Ml,Alta Ribagorça,Local,ICGC,77565
77564,2019-05-06,22:55:26.3,42.61 N,2.49 E,5,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,77564
77562,2019-05-06,17:42:03.1,42.59 N,0.92 E,2,0.2,Ml,Alta Ribagorça,Local,ICGC,77562
77561,2019-05-06,17:37:12.2,41.84 N,2.77 E,5,0.0,Ml,Selva,Local,ICGC,77561
77560,2019-05-06,16:42:00.6,42.45 N,2.21 E,0,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,77560
77559,2019-05-06,13:48:37.4,42.71 N,2.01 E,13,-0.2,Ml,Ariège,Local,ICGC,77559
77555,2019-05-06,02:20:56.9,42.59 N,0.93 E,1,-0.7,Ml,Alta Ribagorça,Local,ICGC,77555
77554,2019-05-06,01:12:14.6,42.58 N,0.93 E,0,-0.8,Ml,Alta Ribagorça,Local,ICGC,77554
77540,2019-05-05,11:39:55.7,42.34 N,1.41 E,7,-0.5,Ml,Alt Urgell,Local,ICGC,77540
77647,2019-05-05,11:38:47.9,42.33 N,1.41 E,1,-0.1,Ml,Alt Urgell,Local,ICGC,77647
77646,2019-05-05,11:38:34.6,42.32 N,1.43 E,5,-0.4,Ml,Alt Urgell,Local,ICGC,77646
77539,2019-05-05,11:38:21.4,42.33 N,1.42 E,3,-0.3,Ml,Alt Urgell,Local,ICGC,77539
77536,2019-05-05,05:40:43.7,42.35 N,1.31 E,0,0.4,Ml,Alt Urgell,Local,ICGC,77536
77535,2019-05-05,04:06:07.0,42.35 N,1.31 E,0,-0.2,Ml,Alt Urgell,Local,ICGC,77535
77522,2019-05-04,21:18:44.0,41.72 N,2.67 E,0,0.3,Ml,Selva,Local,ICGC,77522
77521,2019-05-04,21:16:01.6,41.67 N,2.67 E,2,0.6,Ml,Maresme,Local,ICGC,77521
77520,2019-05-04,20:34:07.0,42.46 N,0.92 E,8,-0.5,Ml,Pallars Jussà,Local,ICGC,77520
77507,2019-05-03,22:11:19.1,42.99 N,0.00 E,0,1.7,Ml,Hautes-Pyrénées,Local,ICGC,77507
77518,2019-05-03,21:58:41.4,41.76 N,2.77 E,10,0.4,Ml,Selva,Local,ICGC,77518
77517,2019-05-03,20:09:41.2,42.59 N,0.91 E,5,0.6,Ml,Alta Ribagorça,Local,ICGC,77517
77532,2019-05-03,13:01:10.2,42.58 N,0.92 E,0,-0.4,Ml,Alta Ribagorça,Local,ICGC,77532
77515,2019-05-03,10:34:01.5,42.59 N,0.91 E,7,-0.3,Ml,Alta Ribagorça,Local,ICGC,77515
77514,2019-05-03,03:19:59.3,42.27 N,1.56 E,2,-0.2,Ml,Alt Urgell,Local,ICGC,77514
77490,2019-05-02,19:51:26.8,42.11 N,2.54 E,0,0.5,Ml,Garrotxa,Local,ICGC,77490
77495,2019-05-02,10:48:34.3,42.34 N,1.31 E,2,-0.1,Ml,Alt Urgell,Local,ICGC,77495
77493,2019-05-02,08:21:58.9,42.34 N,1.31 E,0,-0.5,Ml,Alt Urgell,Local,ICGC,77493
77486,2019-05-01,21:58:07.0,42.37 N,1.30 E,1,-0.4,Ml,Alt Urgell,Local,ICGC,77486
77481,2019-05-01,10:06:06.5,42.34 N,2.33 E,0,0.1,Ml,Ripollès,Local,ICGC,77481
77479,2019-05-01,03:35:02.4,42.59 N,0.91 E,4,0.4,Ml,Alta Ribagorça,Local,ICGC,77479
77477,2019-04-30,18:01:39.5,42.34 N,1.32 E,5,-0.3,Ml,Alt Urgell,Local,ICGC,77477
77474,2019-04-30,11:16:27.4,42.91 N,0.68 E,6,0.4,Ml,Haute-Garonne,Local,ICGC,77474
77471,2019-04-30,10:10:55.5,42.35 N,1.21 E,5,-0.1,Ml,Alt Urgell,Local,ICGC,77471
77470,2019-04-30,05:24:06.1,42.34 N,1.31 E,7,-0.8,Ml,Alt Urgell,Local,ICGC,77470
77469,2019-04-30,01:08:03.2,42.41 N,2.31 E,1,0.1,Ml,Ripollès,Local,ICGC,77469
77460,2019-04-29,14:02:08.4,41.83 N,2.78 E,9,0.2,Ml,Selva,Local,ICGC,77460
77459,2019-04-29,13:46:00.1,41.75 N,2.14 E,0,0.8,Ml,Moianès,Local,ICGC,77459
77421,2019-04-29,06:12:38.3,41.84 N,2.77 E,5,1.9,Ml,Selva,Local,ICGC,77421
77458,2019-04-28,23:58:20.1,42.59 N,2.27 E,7,0.5,Ml,Pyrénées-Orientales,Local,ICGC,77458
77492,2019-04-28,23:10:43.6,41.10 N,1.14 E,0,0.7,Ml,Tarragonès,Local,ICGC,77492
77456,2019-04-28,22:43:05.3,42.58 N,0.90 E,5,-0.3,Ml,Alta Ribagorça,Local,ICGC,77456
77454,2019-04-28,20:53:24.8,42.33 N,1.42 E,0,-0.6,Ml,Alt Urgell,Local,ICGC,77454
77453,2019-04-28,20:21:33.9,41.77 N,2.90 E,2,0.4,Ml,Selva,Local,ICGC,77453
77450,2019-04-28,15:47:54.8,42.46 N,0.97 E,4,-0.1,Ml,Pallars Jussà,Local,ICGC,77450
77415,2019-04-28,15:45:22.7,42.47 N,0.97 E,1,0.7,Ml,Pallars Jussà,Local,ICGC,77415
77449,2019-04-28,09:22:34.6,41.80 N,2.78 E,1,0.5,Ml,Selva,Local,ICGC,77449
77447,2019-04-28,05:38:37.6,42.47 N,1.80 E,0,-0.3,Ml,Cerdanya,Local,ICGC,77447
77446,2019-04-28,03:43:05.2,41.73 N,2.43 E,4,0.1,Ml,Vallès Oriental,Local,ICGC,77446
77445,2019-04-28,03:38:01.3,42.59 N,0.91 E,4,0.3,Ml,Alta Ribagorça,Local,ICGC,77445
77443,2019-04-28,00:46:25.2,42.49 N,1.03 E,4,-0.0,Ml,Pallars Sobirà,Local,ICGC,77443
77439,2019-04-27,18:24:20.8,42.42 N,2.30 E,5,-0.1,Ml,Ripollès,Local,ICGC,77439
77438,2019-04-27,18:17:40.4,42.42 N,2.30 E,7,-0.4,Ml,Pyrénées-Orientales,Local,ICGC,77438
77411,2019-04-27,13:42:30.3,42.34 N,1.30 E,0,1.4,Ml,Alt Urgell,Local,ICGC,77411
77437,2019-04-27,13:37:26.7,41.84 N,2.76 E,4,0.3,Ml,Selva,Local,ICGC,77437
77436,2019-04-27,08:52:26.4,42.34 N,1.40 E,0,-0.2,Ml,Alt Urgell,Local,ICGC,77436
77435,2019-04-27,07:47:31.2,42.33 N,1.41 E,1,0.2,Ml,Alt Urgell,Local,ICGC,77435
77433,2019-04-27,05:11:26.3,41.85 N,2.77 E,5,1.1,Ml,Selva,Local,ICGC,77433
77432,2019-04-27,02:02:26.5,42.59 N,0.92 E,2,-0.7,Ml,Alta Ribagorça,Local,ICGC,77432
77431,2019-04-27,01:58:07.7,42.59 N,0.91 E,3,-0.1,Ml,Alta Ribagorça,Local,ICGC,77431
77430,2019-04-27,01:01:32.9,42.28 N,1.56 E,1,-0.1,Ml,Alt Urgell,Local,ICGC,77430
77407,2019-04-26,16:38:38.1,42.42 N,2.30 E,5,1.2,Ml,Ripollès,Local,ICGC,77407
77426,2019-04-26,14:52:07.5,42.37 N,1.23 E,5,-0.4,Ml,Pallars Sobirà,Local,ICGC,77426
77397,2019-04-25,23:59:52.2,41.74 N,2.53 E,7,0.6,Ml,Vallès Oriental,Local,ICGC,77397
77398,2019-04-25,18:43:03.8,42.21 N,2.20 E,6,0.3,Ml,Ripollès,Local,ICGC,77398
77396,2019-04-25,03:01:37.7,40.35 N,0.95 E,4,1.2,Ml,Mar Mediterrània - Balears,Local,ICGC,77396
77400,2019-04-24,08:37:51.8,42.55 N,0.90 E,3,0.7,Ml,Alta Ribagorça,Local,ICGC,77400
77399,2019-04-24,00:03:41.3,41.84 N,2.77 E,4,0.6,Ml,Selva,Local,ICGC,77399
77404,2019-04-23,23:59:00.4,42.55 N,0.90 E,8,-0.3,Ml,Alta Ribagorça,Local,ICGC,77404
77377,2019-04-23,18:42:27.3,40.44 N,0.49 E,5,1.3,Ml,Costa Castelló,Local,ICGC,77377
77403,2019-04-23,18:03:41.1,42.27 N,1.56 E,0,-0.1,Ml,Alt Urgell,Local,ICGC,77403
77393,2019-04-23,18:00:09.4,42.27 N,1.56 E,1,-0.3,Ml,Alt Urgell,Local,ICGC,77393
77392,2019-04-23,17:59:12.4,42.27 N,1.56 E,1,-0.4,Ml,Alt Urgell,Local,ICGC,77392
77434,2019-04-23,12:30:39.4,42.56 N,0.92 E,2,-0.4,Ml,Alta Ribagorça,Local,ICGC,77434
77391,2019-04-23,12:28:30.9,42.28 N,1.56 E,1,0.2,Ml,Alt Urgell,Local,ICGC,77391
77390,2019-04-23,09:31:40.4,42.34 N,1.31 E,1,-0.4,Ml,Alt Urgell,Local,ICGC,77390
77389,2019-04-23,01:13:52.3,42.35 N,1.31 E,1,-0.4,Ml,Alt Urgell,Local,ICGC,77389
77387,2019-04-22,19:21:22.9,42.56 N,1.10 E,4,-0.2,Ml,Pallars Sobirà,Local,ICGC,77387
77386,2019-04-22,15:45:20.1,42.34 N,1.32 E,8,-0.7,Ml,Alt Urgell,Local,ICGC,77386
77385,2019-04-22,14:23:48.8,42.34 N,1.32 E,9,-1.0,Ml,Alt Urgell,Local,ICGC,77385
77372,2019-04-22,13:41:37.9,41.82 N,2.81 E,10,0.7,Ml,Selva,Local,ICGC,77372
77371,2019-04-22,10:18:47.7,41.64 N,2.67 E,4,0.6,Ml,Maresme,Local,ICGC,77371
77369,2019-04-22,05:04:08.4,42.34 N,1.32 E,0,-0.0,Ml,Alt Urgell,Local,ICGC,77369
77405,2019-04-22,00:38:22.4,42.87 N,0.39 E,9,0.2,Ml,Hautes-Pyrénées,Local,ICGC,77405
77366,2019-04-21,23:14:00.2,42.34 N,1.32 E,0,-0.1,Ml,Alt Urgell,Local,ICGC,77366
77365,2019-04-21,22:53:04.7,42.34 N,1.32 E,7,-0.4,Ml,Alt Urgell,Local,ICGC,77365
77363,2019-04-21,22:19:26.7,42.34 N,1.32 E,0,0.3,Ml,Alt Urgell,Local,ICGC,77363
77367,2019-04-21,21:07:40.4,42.35 N,1.31 E,11,-0.9,Ml,Alt Urgell,Local,ICGC,77367
77358,2019-04-21,11:34:17.1,42.34 N,1.32 E,0,-0.4,Ml,Alt Urgell,Local,ICGC,77358
77356,2019-04-21,11:08:16.5,41.77 N,2.74 E,6,0.4,Ml,Selva,Local,ICGC,77356
77355,2019-04-21,08:49:14.5,42.69 N,1.06 E,9,0.2,Ml,Pallars Sobirà,Local,ICGC,77355
77354,2019-04-21,05:07:51.3,42.34 N,1.31 E,1,-0.7,Ml,Alt Urgell,Local,ICGC,77354
77353,2019-04-21,03:39:43.7,42.85 N,1.52 E,10,0.2,Ml,Ariège,Local,ICGC,77353
77359,2019-04-20,21:13:15.3,42.27 N,1.58 E,2,-0.4,Ml,Alt Urgell,Local,ICGC,77359
77357,2019-04-20,12:42:24.0,41.06 N,1.71 E,5,1.2,Ml,Costa Garraf,Local,ICGC,77357
77352,2019-04-19,23:56:16.4,41.92 N,3.08 E,8,0.6,Ml,Baix Empordà,Local,ICGC,77352
77351,2019-04-19,19:02:14.1,42.28 N,1.56 E,4,-0.3,Ml,Alt Urgell,Local,ICGC,77351
77335,2019-04-19,18:10:34.6,42.62 N,0.79 E,4,0.4,Ml,Val d'Aran,Local,ICGC,77335
77347,2019-04-19,15:28:59.7,42.26 N,1.58 E,0,-0.6,Ml,Alt Urgell,Local,ICGC,77347
77345,2019-04-19,11:44:11.2,42.92 N,0.77 E,5,0.2,Ml,Haute-Garonne,Local,ICGC,77345
77380,2019-04-19,01:17:10.2,42.27 N,1.58 E,1,-0.5,Ml,Alt Urgell,Local,ICGC,77380
77349,2019-04-18,18:56:37.7,41.77 N,2.74 E,3,0.5,Ml,Selva,Local,ICGC,77349
77376,2019-04-18,18:27:55.3,41.83 N,2.73 E,0,0.2,Ml,Selva,Local,ICGC,77376
77375,2019-04-18,15:39:26.8,42.39 N,1.44 E,3,-0.4,Ml,Alt Urgell,Local,ICGC,77375
77374,2019-04-18,11:19:11.1,42.40 N,1.45 E,8,-0.7,Ml,Alt Urgell,Local,ICGC,77374
77370,2019-04-18,06:34:19.6,42.34 N,1.31 E,1,-0.4,Ml,Alt Urgell,Local,ICGC,77370
77316,2019-04-18,00:15:20.7,42.28 N,1.55 E,3,0.6,Ml,Alt Urgell,Local,ICGC,77316
77334,2019-04-17,22:48:17.0,42.45 N,1.10 E,12,-0.8,Ml,Pallars Sobirà,Local,ICGC,77334
77333,2019-04-17,22:31:38.3,42.38 N,1.45 E,0,-0.7,Ml,Alt Urgell,Local,ICGC,77333
77332,2019-04-17,20:45:50.2,42.28 N,1.56 E,1,0.5,Ml,Alt Urgell,Local,ICGC,77332
77331,2019-04-17,19:42:00.2,42.28 N,1.56 E,1,0.6,Ml,Alt Urgell,Local,ICGC,77331
77330,2019-04-17,18:27:27.9,42.56 N,1.84 E,5,0.0,Ml,Pyrénées-Orientales,Local,ICGC,77330
77325,2019-04-17,15:23:08.4,42.34 N,1.31 E,4,-0.7,Ml,Alt Urgell,Local,ICGC,77325
77317,2019-04-17,03:19:34.2,42.58 N,0.85 E,1,-0.1,Ml,Alta Ribagorça,Local,ICGC,77317
77305,2019-04-16,23:07:39.3,42.42 N,2.30 E,3,-0.1,Ml,Ripollès,Local,ICGC,77305
77314,2019-04-16,12:23:27.6,42.62 N,1.35 E,6,-0.2,Ml,Pallars Sobirà,Local,ICGC,77314
77292,2019-04-16,05:48:39.5,42.42 N,2.29 E,6,0.0,Ml,Ripollès,Local,ICGC,77292
77291,2019-04-16,05:18:19.0,42.27 N,1.57 E,0,-0.1,Ml,Alt Urgell,Local,ICGC,77291
77289,2019-04-16,03:47:41.2,42.28 N,1.56 E,0,0.6,Ml,Alt Urgell,Local,ICGC,77289
77285,2019-04-16,00:08:36.9,42.28 N,1.56 E,2,0.1,Ml,Alt Urgell,Local,ICGC,77285
77268,2019-04-15,22:17:29.6,42.34 N,1.31 E,0,-0.1,Ml,Alt Urgell,Local,ICGC,77268
77128,2019-04-15,20:49:23.8,42.29 N,1.55 E,5,1.1,Ml,Alt Urgell,Local,ICGC,77128
77126,2019-04-15,19:39:18.2,42.29 N,1.54 E,5,1.0,Ml,Alt Urgell,Local,ICGC,77126
77265,2019-04-15,16:52:25.2,42.34 N,1.31 E,5,-0.3,Ml,Alt Urgell,Local,ICGC,77265
77282,2019-04-15,13:44:46.9,42.27 N,1.57 E,0,-0.3,Ml,Alt Urgell,Local,ICGC,77282
77280,2019-04-15,13:41:17.2,42.27 N,1.58 E,2,-0.1,Ml,Alt Urgell,Local,ICGC,77280
77107,2019-04-15,12:50:17.8,42.28 N,1.55 E,0,0.9,Ml,Alt Urgell,Local,ICGC,77107
77103,2019-04-15,12:32:33.9,42.28 N,1.55 E,0,1.3,Ml,Alt Urgell,Local,ICGC,77103
77248,2019-04-15,08:32:22.8,42.27 N,1.58 E,2,-0.2,Ml,Alt Urgell,Local,ICGC,77248
