Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
49081,2015-04-20,20:26:14.3,41.74 N,2.81 E,1,0.4,Ml,Selva,Local,ICGC,49081
49066,2015-04-20,17:23:57.2,42.54 N,0.99 E,7,0.8,Ml,Pallars Jussà,Local,ICGC,49066
49076,2015-04-20,13:58:27.5,42.60 N,1.02 E,3,-0.2,Ml,Pallars Sobirà,Local,ICGC,49076
49073,2015-04-20,05:45:12.0,41.98 N,2.03 E,18,0.4,Ml,Osona,Local,ICGC,49073
49072,2015-04-20,05:37:38.4,42.95 N,0.87 E,16,0.8,Ml,Haute-Garonne,Local,ICGC,49072
49071,2015-04-20,03:11:23.0,42.58 N,0.89 E,6,0.4,Ml,Alta Ribagorça,Local,ICGC,49071
49062,2015-04-19,06:23:42.0,42.73 N,0.64 E,12,-0.1,Ml,Haute-Garonne,Local,ICGC,49062
49061,2015-04-19,01:28:38.6,40.80 N,1.13 E,6,0.9,Ml,Mar Mediterrània - Balears,Local,ICGC,49061
49056,2015-04-18,18:54:45.5,41.88 N,2.67 E,5,0.0,Ml,Selva,Local,ICGC,49056
49026,2015-04-17,03:46:34.9,40.91 N,0.97 E,9,1.5,Ml,Costa Baix Camp,Local,ICGC,49026
49021,2015-04-16,22:54:52.0,42.87 N,0.25 E,4,1.5,Ml,Hautes-Pyrénées,Local,ICGC,49021
49006,2015-04-15,16:01:41.7,41.95 N,2.12 E,18,0.4,Ml,Osona,Local,ICGC,49006
48972,2015-04-13,04:11:40.5,42.44 N,1.23 E,0,-0.8,Ml,Pallars Sobirà,Local,ICGC,48972
48958,2015-04-11,20:22:04.7,42.02 N,2.58 E,9,-0.1,Ml,Selva,Local,ICGC,48958
48941,2015-04-11,14:18:24.5,42.62 N,0.71 E,12,1.9,Ml,Huesca,Local,ICGC,48941
48961,2015-04-11,14:17:21.4,40.96 N,0.94 E,9,1.0,Ml,Costa Baix Camp,Local,ICGC,48961
48936,2015-04-11,07:15:02.0,41.01 N,1.11 E,3,1.4,Ml,Costa Baix Camp,Local,ICGC,48936
48951,2015-04-10,21:26:55.4,40.92 N,0.97 E,5,1.2,Ml,Costa Baix Camp,Local,ICGC,48951
48916,2015-04-10,07:25:59.6,42.79 N,2.10 E,0,0.7,Ml,Aude,Local,ICGC,48916
48946,2015-04-10,02:05:35.1,40.89 N,1.02 E,2,0.9,Ml,Costa Baix Camp,Local,ICGC,48946
48901,2015-04-09,19:55:21.9,40.47 N,0.43 E,3,1.8,Ml,Castelló,Local,ICGC,48901
48896,2015-04-09,18:27:04.3,40.91 N,0.98 E,5,1.4,Ml,Costa Baix Camp,Local,ICGC,48896
48906,2015-04-09,17:59:36.0,40.98 N,0.90 E,10,1.0,Ml,Baix Camp,Local,ICGC,48906
48892,2015-04-09,11:31:33.4,40.90 N,1.00 E,8,3.2,Ml,Costa Baix Camp,Local,ICGC,48892
48881,2015-04-09,03:09:58.6,42.48 N,1.80 E,8,1.2,Ml,Cerdanya,Local,ICGC,48881
48911,2015-04-09,02:06:22.2,41.02 N,1.48 E,19,0.8,Ml,Costa Tarragonès,Local,ICGC,48911
48876,2015-04-08,23:04:21.0,40.90 N,0.98 E,4,1.7,Ml,Costa Baix Camp,Local,ICGC,48876
48886,2015-04-08,16:13:01.7,42.55 N,1.00 E,5,-0.3,Ml,Pallars Sobirà,Local,ICGC,48886
48861,2015-04-07,22:45:55.0,40.97 N,1.49 E,16,1.1,Ml,Costa Tarragonès,Local,ICGC,48861
48860,2015-04-07,22:04:54.7,42.39 N,2.33 E,4,0.0,Ml,Ripollès,Local,ICGC,48860
48859,2015-04-07,07:25:16.6,42.29 N,1.10 E,0,0.2,Ml,Pallars Sobirà,Local,ICGC,48859
48858,2015-04-07,04:10:40.7,42.35 N,1.50 E,5,0.1,Ml,Alt Urgell,Local,ICGC,48858
48857,2015-04-07,02:40:06.8,40.56 N,1.16 E,27,1.1,Ml,Mar Mediterrània - Balears,Local,ICGC,48857
48856,2015-04-07,01:25:56.7,42.36 N,1.50 E,7,0.2,Ml,Alt Urgell,Local,ICGC,48856
48848,2015-04-06,21:37:24.1,42.23 N,2.15 E,14,0.0,Ml,Ripollès,Local,ICGC,48848
48847,2015-04-06,14:18:26.2,42.54 N,1.16 E,12,-0.1,Ml,Pallars Sobirà,Local,ICGC,48847
48846,2015-04-06,07:21:19.6,42.30 N,2.19 E,7,0.5,Ml,Ripollès,Local,ICGC,48846
48838,2015-04-05,07:07:50.6,41.82 N,2.62 E,6,0.7,Ml,Selva,Local,ICGC,48838
48837,2015-04-05,04:35:51.9,42.50 N,0.80 E,1,0.6,Ml,Alta Ribagorça,Local,ICGC,48837
48832,2015-04-04,19:05:37.9,42.53 N,2.04 E,11,0.1,Ml,Pyrénées-Orientales,Local,ICGC,48832
48827,2015-04-04,02:04:16.5,41.70 N,2.09 E,9,0.4,Ml,Vallès Occidental,Local,ICGC,48827
48826,2015-04-04,01:42:13.0,42.85 N,2.57 E,24,0.4,Ml,Aude,Local,ICGC,48826
48822,2015-04-04,01:08:53.9,42.35 N,1.34 E,8,-0.8,Ml,Alt Urgell,Local,ICGC,48822
48821,2015-04-02,02:28:39.8,42.71 N,0.82 E,6,0.1,Ml,Val d'Aran,Local,ICGC,48821
48815,2015-04-01,22:16:46.9,42.70 N,0.86 E,3,0.3,Ml,Val d'Aran,Local,ICGC,48815
48802,2015-03-30,04:37:18.7,42.23 N,1.63 E,14,0.1,Ml,Berguedà,Local,ICGC,48802
48801,2015-03-30,02:21:34.5,41.70 N,2.49 E,5,0.8,Ml,Vallès Oriental,Local,ICGC,48801
48796,2015-03-30,02:18:38.7,42.69 N,2.05 E,9,0.5,Ml,Ariège,Local,ICGC,48796
48776,2015-03-29,12:12:16.9,41.08 N,2.44 E,21,2.1,Ml,Mar Mediterrània - Balears,Local,ICGC,48776
48792,2015-03-29,08:31:12.6,42.36 N,1.32 E,7,-0.4,Ml,Alt Urgell,Local,ICGC,48792
48789,2015-03-29,06:39:51.7,40.97 N,0.89 E,16,1.1,Ml,Baix Camp,Local,ICGC,48789
48782,2015-03-27,22:36:19.9,40.64 N,0.19 E,7,1.5,Ml,Castelló,Local,ICGC,48782
48781,2015-03-27,00:43:49.3,40.92 N,0.97 E,11,1.3,Ml,Costa Baix Camp,Local,ICGC,48781
48757,2015-03-25,20:51:01.0,42.72 N,2.32 E,4,0.6,Ml,Aude,Local,ICGC,48757
48756,2015-03-25,19:11:43.4,40.86 N,0.35 E,0,1.5,Ml,Baix Ebre,Local,ICGC,48756
48747,2015-03-24,02:01:55.0,42.53 N,1.43 E,8,0.2,Ml,Alt Urgell,Local,ICGC,48747
48746,2015-03-24,01:45:51.3,42.81 N,2.46 E,6,1.0,Ml,Pyrénées-Orientales,Local,ICGC,48746
48737,2015-03-23,21:53:36.6,42.34 N,1.41 E,6,-0.6,Ml,Alt Urgell,Local,ICGC,48737
48731,2015-03-22,20:27:00.9,42.20 N,1.40 E,0,0.3,Ml,Alt Urgell,Local,ICGC,48731
48729,2015-03-22,06:53:04.1,42.42 N,1.01 E,0,-0.4,Ml,Pallars Jussà,Local,ICGC,48729
48726,2015-03-21,18:33:07.8,42.35 N,2.15 E,10,0.5,Ml,Ripollès,Local,ICGC,48726
48706,2015-03-21,16:27:15.9,42.23 N,1.08 E,1,1.4,Ml,Pallars Jussà,Local,ICGC,48706
48721,2015-03-20,23:00:14.4,41.37 N,1.86 E,23,1.0,Ml,Alt Penedès,Local,ICGC,48721
48717,2015-03-20,16:54:44.9,42.40 N,1.03 E,10,-0.3,Ml,Pallars Sobirà,Local,ICGC,48717
48716,2015-03-20,13:51:54.8,42.22 N,2.29 E,18,0.1,Ml,Ripollès,Local,ICGC,48716
48711,2015-03-20,11:38:37.0,42.35 N,1.07 E,13,-0.3,Ml,Pallars Sobirà,Local,ICGC,48711
48696,2015-03-20,08:40:47.2,40.85 N,1.37 E,9,1.5,Ml,Mar Mediterrània - Balears,Local,ICGC,48696
48692,2015-03-19,12:27:13.1,42.59 N,1.02 E,2,-0.1,Ml,Pallars Sobirà,Local,ICGC,48692
48686,2015-03-18,23:36:21.8,42.53 N,0.89 E,14,-0.2,Ml,Alta Ribagorça,Local,ICGC,48686
48681,2015-03-18,23:22:24.9,40.81 N,1.69 E,32,1.1,Ml,Mar Mediterrània - Balears,Local,ICGC,48681
48671,2015-03-18,22:01:25.2,42.69 N,0.45 E,6,1.1,Ml,Hautes-Pyrénées,Local,ICGC,48671
48677,2015-03-18,10:08:51.1,42.53 N,0.88 E,4,-0.1,Ml,Alta Ribagorça,Local,ICGC,48677
48662,2015-03-17,22:19:58.1,42.59 N,1.04 E,10,0.2,Ml,Pallars Sobirà,Local,ICGC,48662
48657,2015-03-17,11:23:16.5,40.90 N,0.99 E,1,1.3,Ml,Costa Baix Camp,Local,ICGC,48657
48656,2015-03-17,08:20:55.5,42.18 N,2.40 E,13,0.0,Ml,Garrotxa,Local,ICGC,48656
48636,2015-03-16,07:55:38.7,42.65 N,0.78 E,12,0.3,Ml,Val d'Aran,Local,ICGC,48636
48627,2015-03-15,20:18:20.2,42.93 N,0.36 E,1,0.9,Ml,Hautes-Pyrénées,Local,ICGC,48627
48626,2015-03-15,17:32:21.5,42.49 N,1.04 E,5,0.7,Ml,Pallars Sobirà,Local,ICGC,48626
48606,2015-03-15,15:41:38.9,42.62 N,1.21 E,10,1.6,Ml,Pallars Sobirà,Local,ICGC,48606
48621,2015-03-15,13:15:55.1,42.61 N,1.23 E,12,1.5,Ml,Pallars Sobirà,Local,ICGC,48621
48601,2015-03-15,13:15:44.4,42.62 N,1.20 E,6,1.7,Ml,Pallars Sobirà,Local,ICGC,48601
48596,2015-03-14,20:02:34.2,40.91 N,0.90 E,15,2.3,Ml,Costa Baix Ebre,Local,ICGC,48596
48613,2015-03-13,21:16:41.2,42.57 N,1.32 E,8,0.2,Ml,Pallars Sobirà,Local,ICGC,48613
48612,2015-03-13,19:54:11.5,42.59 N,1.32 E,10,0.4,Ml,Pallars Sobirà,Local,ICGC,48612
48611,2015-03-13,18:54:45.4,40.38 N,0.74 E,6,1.6,Ml,Costa Castelló,Local,ICGC,48611
48572,2015-03-10,13:26:08.3,42.33 N,1.66 E,9,0.3,Ml,Alt Urgell,Local,ICGC,48572
48557,2015-03-09,04:13:18.6,42.55 N,0.96 E,13,-0.3,Ml,Pallars Jussà,Local,ICGC,48557
48553,2015-03-08,20:45:14.4,41.59 N,1.99 E,8,0.2,Ml,Vallès Occidental,Local,ICGC,48553
48552,2015-03-08,18:32:26.4,42.82 N,1.96 E,5,0.6,Ml,Aude,Local,ICGC,48552
48551,2015-03-08,17:50:53.2,42.40 N,2.32 E,7,-0.1,Ml,Ripollès,Local,ICGC,48551
48549,2015-03-08,09:50:20.9,42.77 N,0.60 E,4,0.3,Ml,Haute-Garonne,Local,ICGC,48549
48548,2015-03-08,09:04:15.0,42.59 N,0.87 E,6,0.1,Ml,Alta Ribagorça,Local,ICGC,48548
48547,2015-03-08,05:47:57.7,42.77 N,2.10 E,4,0.5,Ml,Aude,Local,ICGC,48547
48531,2015-03-08,03:54:54.4,42.50 N,1.76 E,1,0.7,Ml,Pyrénées-Orientales,Local,ICGC,48531
48546,2015-03-08,02:35:54.7,42.51 N,1.76 E,4,0.0,Ml,Pyrénées-Orientales,Local,ICGC,48546
48545,2015-03-07,19:46:31.3,42.47 N,1.54 E,8,0.1,Ml,Andorra,Local,ICGC,48545
48544,2015-03-07,17:18:29.3,42.51 N,1.76 E,3,0.4,Ml,Pyrénées-Orientales,Local,ICGC,48544
48543,2015-03-07,17:08:59.3,42.48 N,1.76 E,4,0.0,Ml,Cerdanya,Local,ICGC,48543
48542,2015-03-07,16:17:54.8,42.50 N,1.75 E,0,0.3,Ml,Pyrénées-Orientales,Local,ICGC,48542
48541,2015-03-07,16:13:39.4,42.52 N,1.76 E,1,0.3,Ml,Pyrénées-Orientales,Local,ICGC,48541
48540,2015-03-07,14:02:48.8,42.50 N,1.77 E,6,0.5,Ml,Pyrénées-Orientales,Local,ICGC,48540
48539,2015-03-07,09:14:34.7,42.47 N,0.99 E,6,-0.5,Ml,Pallars Jussà,Local,ICGC,48539
48538,2015-03-07,01:39:04.3,42.60 N,1.03 E,9,0.0,Ml,Pallars Sobirà,Local,ICGC,48538
48536,2015-03-06,07:40:27.1,42.49 N,1.76 E,5,0.2,Ml,Pyrénées-Orientales,Local,ICGC,48536
48511,2015-03-04,12:37:55.6,42.49 N,0.98 E,4,0.8,Ml,Pallars Jussà,Local,ICGC,48511
48502,2015-03-03,22:15:16.0,42.84 N,1.98 E,10,0.2,Ml,Aude,Local,ICGC,48502
48498,2015-03-03,05:01:21.1,42.35 N,1.91 E,5,0.5,Ml,Cerdanya,Local,ICGC,48498
48497,2015-03-03,03:21:57.3,42.92 N,1.01 E,9,0.4,Ml,Ariège,Local,ICGC,48497
48471,2015-03-02,10:58:35.2,42.60 N,1.01 E,13,0.3,Ml,Pallars Sobirà,Local,ICGC,48471
48482,2015-03-01,08:46:00.7,42.83 N,1.97 E,7,0.6,Ml,Aude,Local,ICGC,48482
48481,2015-03-01,03:05:08.3,42.40 N,2.32 E,8,-0.3,Ml,Ripollès,Local,ICGC,48481
48476,2015-03-01,02:29:58.8,42.82 N,1.99 E,5,0.6,Ml,Aude,Local,ICGC,48476
48472,2015-02-28,16:49:59.7,42.45 N,1.37 E,3,-0.5,Ml,Alt Urgell,Local,ICGC,48472
48466,2015-02-28,15:44:37.5,42.74 N,0.77 E,12,0.7,Ml,Val d'Aran,Local,ICGC,48466
48461,2015-02-26,22:59:35.6,42.77 N,2.00 E,15,0.6,Ml,Aude,Local,ICGC,48461
48456,2015-02-26,22:34:22.2,42.06 N,0.42 E,6,0.8,Ml,Huesca,Local,ICGC,48456
48451,2015-02-26,20:14:07.4,42.35 N,1.29 E,2,0.4,Ml,Alt Urgell,Local,ICGC,48451
48441,2015-02-25,16:39:43.2,42.58 N,2.00 E,5,1.2,Ml,Pyrénées-Orientales,Local,ICGC,48441
48436,2015-02-25,04:37:29.8,42.34 N,1.41 E,3,-0.0,Ml,Alt Urgell,Local,ICGC,48436
48431,2015-02-25,04:31:01.2,42.43 N,2.28 E,4,0.9,Ml,Ripollès,Local,ICGC,48431
48426,2015-02-24,20:01:51.5,42.36 N,1.22 E,9,0.6,Ml,Alt Urgell,Local,ICGC,48426
48371,2015-02-22,08:44:27.0,41.57 N,2.63 E,5,1.4,Ml,Costa Maresme,Local,ICGC,48371
48394,2015-02-21,21:50:56.2,42.64 N,0.69 E,6,0.4,Ml,Huesca,Local,ICGC,48394
48361,2015-02-21,03:44:32.6,41.83 N,2.91 E,8,1.1,Ml,Gironès,Local,ICGC,48361
48385,2015-02-21,01:34:15.5,41.76 N,2.83 E,1,0.4,Ml,Selva,Local,ICGC,48385
48384,2015-02-20,23:36:14.8,41.83 N,3.01 E,16,0.5,Ml,Baix Empordà,Local,ICGC,48384
48383,2015-02-20,18:40:00.3,42.40 N,2.32 E,9,0.4,Ml,Ripollès,Local,ICGC,48383
48356,2015-02-20,18:24:42.4,42.32 N,2.05 E,5,1.3,Ml,Ripollès,Local,ICGC,48356
48382,2015-02-20,18:23:56.1,42.31 N,2.04 E,4,0.4,Ml,Ripollès,Local,ICGC,48382
48351,2015-02-19,18:27:57.9,42.60 N,0.76 E,11,0.2,Ml,Huesca,Local,ICGC,48351
48326,2015-02-17,17:32:22.8,41.86 N,2.72 E,13,0.4,Ml,Selva,Local,ICGC,48326
48316,2015-02-16,03:05:57.3,42.43 N,3.13 E,6,0.6,Ml,Alt Empordà,Local,ICGC,48316
48314,2015-02-15,16:48:57.5,42.27 N,2.31 E,8,0.5,Ml,Ripollès,Local,ICGC,48314
48296,2015-02-15,14:44:19.0,42.43 N,1.74 E,4,0.7,Ml,Cerdanya,Local,ICGC,48296
48312,2015-02-15,12:46:14.6,42.71 N,0.83 E,3,-0.0,Ml,Val d'Aran,Local,ICGC,48312
48311,2015-02-15,08:51:02.0,42.26 N,2.31 E,5,0.6,Ml,Ripollès,Local,ICGC,48311
48306,2015-02-14,20:43:33.2,42.44 N,2.04 E,10,0.4,Ml,Pyrénées-Orientales,Local,ICGC,48306
48304,2015-02-14,00:00:42.8,41.80 N,2.72 E,6,0.5,Ml,Selva,Local,ICGC,48304
48292,2015-02-12,22:40:04.5,42.32 N,2.35 E,7,-0.1,Ml,Ripollès,Local,ICGC,48292
48284,2015-02-12,06:08:59.0,42.60 N,1.66 E,4,0.3,Ml,Andorra,Local,ICGC,48284
48283,2015-02-12,04:46:49.8,42.33 N,1.88 E,11,-0.7,Ml,Cerdanya,Local,ICGC,48283
48282,2015-02-12,04:45:23.6,41.82 N,2.78 E,11,0.2,Ml,Selva,Local,ICGC,48282
48281,2015-02-12,04:28:28.0,42.32 N,1.87 E,4,0.3,Ml,Cerdanya,Local,ICGC,48281
48276,2015-02-12,04:08:23.7,42.57 N,0.59 E,5,0.1,Ml,Huesca,Local,ICGC,48276
48261,2015-02-11,23:34:58.6,42.67 N,0.61 E,8,0.6,Ml,Huesca,Local,ICGC,48261
48268,2015-02-11,21:29:15.0,42.66 N,1.21 E,11,0.2,Ml,Pallars Sobirà,Local,ICGC,48268
48266,2015-02-11,20:52:27.8,42.48 N,1.02 E,5,-0.5,Ml,Pallars Jussà,Local,ICGC,48266
48251,2015-02-11,08:41:09.3,42.63 N,1.69 E,4,1.3,Ml,Ariège,Local,ICGC,48251
48242,2015-02-11,00:24:14.5,42.68 N,0.61 E,6,0.6,Ml,Huesca,Local,ICGC,48242
48241,2015-02-10,23:53:31.5,42.67 N,0.58 E,6,1.6,Ml,Huesca,Local,ICGC,48241
48246,2015-02-10,21:46:43.8,41.83 N,2.80 E,12,0.4,Ml,Selva,Local,ICGC,48246
48236,2015-02-10,12:27:27.1,42.66 N,0.57 E,4,1.0,Ml,Huesca,Local,ICGC,48236
48221,2015-02-09,09:35:28.3,42.76 N,1.97 E,10,0.5,Ml,Aude,Local,ICGC,48221
48207,2015-02-07,22:43:15.5,41.96 N,2.00 E,20,0.6,Ml,Bages,Local,ICGC,48207
48206,2015-02-07,12:16:55.3,41.82 N,2.79 E,10,0.4,Ml,Selva,Local,ICGC,48206
48201,2015-02-06,11:42:47.3,42.41 N,1.66 E,9,0.5,Ml,Cerdanya,Local,ICGC,48201
48196,2015-02-05,03:29:45.6,42.44 N,2.25 E,4,0.1,Ml,Pyrénées-Orientales,Local,ICGC,48196
48146,2015-02-03,01:56:51.6,40.86 N,1.52 E,15,1.8,Ml,Mar Mediterrània - Balears,Local,ICGC,48146
48164,2015-02-02,09:11:10.2,42.80 N,2.27 E,7,0.6,Ml,Aude,Local,ICGC,48164
48162,2015-02-02,00:45:06.6,42.34 N,1.46 E,5,0.6,Ml,Alt Urgell,Local,ICGC,48162
48161,2015-02-02,00:31:11.9,42.49 N,1.85 E,10,0.1,Ml,Pyrénées-Orientales,Local,ICGC,48161
48151,2015-01-31,21:19:58.0,42.35 N,1.13 E,3,-0.0,Ml,Pallars Sobirà,Local,ICGC,48151
48126,2015-01-29,14:10:30.4,42.69 N,1.11 E,4,1.8,Ml,Pallars Sobirà,Local,ICGC,48126
48132,2015-01-29,03:44:10.8,41.80 N,2.70 E,0,0.3,Ml,Selva,Local,ICGC,48132
48131,2015-01-29,00:29:42.0,42.34 N,2.34 E,10,0.3,Ml,Ripollès,Local,ICGC,48131
48118,2015-01-28,09:53:37.8,42.78 N,2.04 E,3,0.5,Ml,Aude,Local,ICGC,48118
48117,2015-01-28,03:04:36.1,42.81 N,2.11 E,4,0.9,Ml,Aude,Local,ICGC,48117
48116,2015-01-28,02:07:34.6,42.80 N,2.10 E,2,0.6,Ml,Aude,Local,ICGC,48116
48110,2015-01-27,19:39:53.4,42.78 N,2.11 E,4,0.6,Ml,Aude,Local,ICGC,48110
48096,2015-01-27,17:12:14.8,42.78 N,2.10 E,5,1.9,Ml,Aude,Local,ICGC,48096
48109,2015-01-27,16:33:17.8,42.78 N,2.10 E,5,0.6,Ml,Aude,Local,ICGC,48109
48095,2015-01-27,12:33:00.4,40.70 N,1.07 E,6,2.2,Ml,Costa Montsià,Local,ICGC,48095
48108,2015-01-27,10:51:31.0,42.79 N,2.13 E,9,0.4,Ml,Aude,Local,ICGC,48108
48101,2015-01-27,02:42:42.0,41.81 N,2.81 E,11,0.7,Ml,Selva,Local,ICGC,48101
48094,2015-01-26,23:58:55.5,42.78 N,2.11 E,4,0.8,Ml,Aude,Local,ICGC,48094
48081,2015-01-26,22:41:02.2,42.89 N,2.32 E,8,1.1,Ml,Aude,Local,ICGC,48081
48093,2015-01-26,21:54:58.1,42.80 N,2.08 E,7,0.8,Ml,Aude,Local,ICGC,48093
48091,2015-01-26,21:26:46.0,42.77 N,2.10 E,1,0.4,Ml,Aude,Local,ICGC,48091
48090,2015-01-26,21:07:15.4,42.79 N,2.06 E,4,-0.0,Ml,Aude,Local,ICGC,48090
48089,2015-01-26,20:52:22.5,42.77 N,2.10 E,7,0.6,Ml,Aude,Local,ICGC,48089
48088,2015-01-26,20:46:54.5,42.78 N,2.11 E,5,0.7,Ml,Aude,Local,ICGC,48088
48076,2015-01-26,20:39:39.2,42.78 N,2.10 E,4,1.3,Ml,Aude,Local,ICGC,48076
48086,2015-01-26,07:39:45.0,42.59 N,0.87 E,10,0.1,Ml,Alta Ribagorça,Local,ICGC,48086
48071,2015-01-24,03:29:23.5,41.83 N,2.78 E,11,1.0,Ml,Selva,Local,ICGC,48071
48051,2015-01-22,01:06:46.1,42.78 N,0.73 E,10,1.8,Ml,Val d'Aran,Local,ICGC,48051
48042,2015-01-20,23:06:59.7,42.47 N,1.00 E,12,0.2,Ml,Pallars Jussà,Local,ICGC,48042
48041,2015-01-20,21:15:50.2,42.30 N,1.45 E,17,0.3,Ml,Alt Urgell,Local,ICGC,48041
48037,2015-01-20,06:44:45.0,42.40 N,2.33 E,11,-0.3,Ml,Ripollès,Local,ICGC,48037
48036,2015-01-20,00:11:36.1,42.59 N,0.88 E,13,0.6,Ml,Alta Ribagorça,Local,ICGC,48036
48006,2015-01-18,14:56:41.5,42.29 N,2.25 E,6,0.2,Ml,Ripollès,Local,ICGC,48006
48002,2015-01-18,07:41:56.6,42.49 N,0.45 E,15,0.6,Ml,Huesca,Local,ICGC,48002
47998,2015-01-17,05:30:01.2,42.72 N,0.83 E,10,0.4,Ml,Val d'Aran,Local,ICGC,47998
47996,2015-01-17,00:06:16.4,42.71 N,2.00 E,10,0.9,Ml,Ariège,Local,ICGC,47996
47981,2015-01-15,14:31:02.6,42.67 N,0.50 E,5,1.0,Ml,Huesca,Local,ICGC,47981
47971,2015-01-15,02:39:33.8,40.92 N,0.97 E,6,1.4,Ml,Costa Baix Camp,Local,ICGC,47971
47968,2015-01-14,23:42:01.6,42.41 N,2.02 E,0,0.2,Ml,Pyrénées-Orientales,Local,ICGC,47968
47967,2015-01-14,23:38:51.1,42.46 N,1.97 E,4,0.4,Ml,Cerdanya,Local,ICGC,47967
47966,2015-01-14,22:27:52.9,42.59 N,0.93 E,5,0.1,Ml,Alta Ribagorça,Local,ICGC,47966
47963,2015-01-13,18:00:55.2,41.94 N,2.56 E,6,0.8,Ml,Selva,Local,ICGC,47963
47956,2015-01-12,04:05:30.9,42.61 N,0.82 E,10,0.3,Ml,Alta Ribagorça,Local,ICGC,47956
47955,2015-01-12,03:28:30.4,40.91 N,0.98 E,11,1.1,Ml,Costa Baix Camp,Local,ICGC,47955
47952,2015-01-11,02:33:25.3,42.45 N,1.11 E,9,0.5,Ml,Pallars Sobirà,Local,ICGC,47952
47951,2015-01-09,23:34:09.1,41.87 N,1.79 E,5,0.4,Ml,Bages,Local,ICGC,47951
47949,2015-01-09,03:38:07.3,42.41 N,1.16 E,13,-0.6,Ml,Pallars Sobirà,Local,ICGC,47949
47948,2015-01-09,02:18:10.2,42.44 N,1.10 E,7,-0.3,Ml,Pallars Sobirà,Local,ICGC,47948
47947,2015-01-09,00:38:44.4,42.44 N,1.11 E,10,0.1,Ml,Pallars Sobirà,Local,ICGC,47947
47946,2015-01-09,00:02:05.1,42.44 N,1.11 E,10,0.7,Ml,Pallars Sobirà,Local,ICGC,47946
47932,2015-01-07,09:10:37.3,42.91 N,0.69 E,1,0.4,Ml,Haute-Garonne,Local,ICGC,47932
47931,2015-01-07,01:09:11.0,41.78 N,3.03 E,3,0.6,Ml,Baix Empordà,Local,ICGC,47931
47922,2015-01-06,05:08:46.6,42.23 N,1.53 E,13,0.3,Ml,Alt Urgell,Local,ICGC,47922
47910,2015-01-04,19:41:11.8,42.49 N,1.95 E,11,0.6,Ml,Pyrénées-Orientales,Local,ICGC,47910
47909,2015-01-04,19:17:48.8,42.55 N,1.10 E,12,0.5,Ml,Pallars Sobirà,Local,ICGC,47909
47908,2015-01-04,07:49:11.4,42.69 N,0.64 E,11,0.6,Ml,Huesca,Local,ICGC,47908
47906,2015-01-03,17:10:20.7,42.60 N,0.85 E,12,0.1,Ml,Alta Ribagorça,Local,ICGC,47906
47904,2015-01-02,22:25:44.9,42.72 N,0.32 E,7,0.6,Ml,Hautes-Pyrénées,Local,ICGC,47904
47882,2015-01-01,06:27:35.3,42.64 N,0.71 E,8,0.8,Ml,Val d'Aran,Local,ICGC,47882
47878,2014-12-28,19:31:32.6,42.56 N,1.12 E,8,0.7,Ml,Pallars Sobirà,Local,ICGC,47878
47877,2014-12-28,17:47:38.8,42.72 N,1.05 E,9,1.0,Ml,Pallars Sobirà,Local,ICGC,47877
47856,2014-12-27,08:18:38.9,42.40 N,2.25 E,3,0.8,Ml,Ripollès,Local,ICGC,47856
47876,2014-12-27,01:58:07.3,41.77 N,2.80 E,4,0.6,Ml,Selva,Local,ICGC,47876
47872,2014-12-26,12:54:52.6,42.68 N,0.56 E,6,0.9,Ml,Huesca,Local,ICGC,47872
47871,2014-12-26,04:21:27.3,42.26 N,1.18 E,8,0.6,Ml,Alt Urgell,Local,ICGC,47871
47851,2014-12-25,21:56:34.1,42.72 N,1.05 E,9,1.0,Ml,Pallars Sobirà,Local,ICGC,47851
47868,2014-12-25,19:49:26.1,42.82 N,2.52 E,4,0.5,Ml,Pyrénées-Orientales,Local,ICGC,47868
47867,2014-12-24,19:22:37.4,42.79 N,1.25 E,13,0.2,Ml,Ariège,Local,ICGC,47867
47866,2014-12-24,09:43:13.4,42.51 N,0.78 E,12,0.9,Ml,Alta Ribagorça,Local,ICGC,47866
47865,2014-12-24,07:39:16.8,42.76 N,2.53 E,8,0.6,Ml,Pyrénées-Orientales,Local,ICGC,47865
47839,2014-12-22,10:52:09.6,41.83 N,2.66 E,5,-0.0,Ml,Selva,Local,ICGC,47839
47838,2014-12-22,04:08:11.9,41.65 N,2.59 E,19,0.8,Ml,Maresme,Local,ICGC,47838
47837,2014-12-21,05:50:32.1,42.36 N,2.53 E,5,0.2,Ml,Pyrénées-Orientales,Local,ICGC,47837
47836,2014-12-20,21:51:16.7,42.53 N,1.75 E,2,-0.3,Ml,Pyrénées-Orientales,Local,ICGC,47836
47835,2014-12-20,17:31:35.6,40.94 N,1.31 E,4,1.3,Ml,Costa Tarragonès,Local,ICGC,47835
47833,2014-12-20,03:11:57.3,41.56 N,1.64 E,4,0.8,Ml,Anoia,Local,ICGC,47833
47832,2014-12-20,02:49:34.3,42.62 N,0.67 E,13,0.3,Ml,Huesca,Local,ICGC,47832
47831,2014-12-19,21:25:56.9,42.78 N,1.25 E,9,0.8,Ml,Ariège,Local,ICGC,47831
47821,2014-12-18,19:25:46.1,41.75 N,2.77 E,12,0.8,Ml,Selva,Local,ICGC,47821
